provincia,municipio,estacion,magnitud,punto_muestreo,ano,mes,dia,h01,v01,h02,v02,h03,v03,h04,v04,h05,v05,h06,v06,h07,v07,h08,v08,h09,v09,h10,v10,h11,v11,h12,v12,h13,v13,h14,v14,h15,v15,h16,v16,h17,v17,h18,v18,h19,v19,h20,v20,h21,v21,h22,v22,h23,v23,h24,v24
28,6,4,42,28006004_42_2,2021,10,5,1.4,V,1.4,V,1.4,V,1.5,V,1.5,V,1.5,V,1.6,V,1.7,V,1.7,V,1.6,V,1.4,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.4,V,1.4,V
28,6,4,44,28006004_44_2,2021,10,5,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,6,4,431,28006004_431_59,2021,10,5,0.3,V,0.6,V,0.3,V,0.6,V,1,V,1.3,V,1.1,V,2.1,V,2.3,V,2.7,V,1.7,V,0.6,V,0.4,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.5,V,0.9,V
28,65,14,7,28065014_7_8,2021,10,5,1,V,1,V,1,V,1,V,5,V,13,V,17,V,,N,6,V,6,V,4,V,3,V,3,V,3,V,3,V,3,V,6,V,5,V,3,V,3,V,3,V,3,V,3,V,2,V
28,65,14,8,28065014_8_8,2021,10,5,7,V,7,V,8,V,15,V,36,V,60,V,55,V,,N,19,V,17,V,10,V,8,V,8,V,10,V,12,V,16,V,22,V,31,V,34,V,37,V,30,V,32,V,31,V,21,V
28,65,14,9,28065014_9_49,2021,10,5,2,V,1,V,5,V,7,V,8,V,9,V,8,V,11,V,9,V,5,V,2,V,1,V,11,V,7,V,2,V,3,V,3,V,3,V,6,V,13,V,6,V,3,V,6,V,5,V
28,65,14,10,28065014_10_49,2021,10,5,11,V,8,V,6,V,6,V,7,V,7,V,11,V,15,V,15,V,12,V,14,V,7,V,5,V,4,V,5,V,4,V,7,V,7,V,9,V,13,V,8,V,10,V,10,V,7,V
28,65,14,12,28065014_12_8,2021,10,5,9,V,9,V,10,V,17,V,44,V,79,V,81,V,,N,27,V,26,V,16,V,13,V,12,V,15,V,16,V,20,V,31,V,39,V,39,V,42,V,34,V,36,V,35,V,23,V
28,65,14,14,28065014_14_6,2021,10,5,63,V,58,V,50,V,40,V,18,V,7,V,8,V,,N,,N,48,V,55,V,60,V,61,V,61,V,57,V,49,V,43,V,35,V,30,V,22,V,25,V,20,V,17,V,27,V
28,67,1,7,28067001_7_8,2021,10,5,1,V,1,V,1,V,1,V,3,V,4,V,8,V,4,V,3,V,2,V,4,V,4,V,2,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,67,1,8,28067001_8_8,2021,10,5,4,V,3,V,3,V,3,V,9,V,16,V,25,V,13,V,12,V,9,V,10,V,10,V,6,V,2,V,2,V,2,V,4,V,5,V,10,V,7,V,2,V,2,V,2,V,2,V
28,67,1,10,28067001_10_49,2021,10,5,2,V,2,V,9,V,4,V,4,V,4,V,10,V,10,V,16,V,17,V,12,V,9,V,7,V,2,V,1,V,4,V,2,V,3,V,3,V,3,V,6,V,2,V,3,V,3,V
28,67,1,12,28067001_12_8,2021,10,5,6,V,5,V,5,V,5,V,13,V,22,V,37,V,19,V,17,V,12,V,15,V,16,V,9,V,4,V,4,V,4,V,7,V,7,V,12,V,9,V,4,V,4,V,4,V,4,V
28,67,1,14,28067001_14_6,2021,10,5,28,V,29,V,29,V,29,V,19,V,15,V,8,V,35,V,45,V,53,V,48,V,48,V,61,V,64,V,62,V,59,V,57,V,54,V,44,V,51,V,57,V,57,V,57,V,50,V
28,7,4,7,28007004_7_8,2021,10,5,1,V,1,V,1,V,1,V,2,V,4,V,,N,,N,,N,4,V,3,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,2,V,1,V
28,7,4,8,28007004_8_8,2021,10,5,3,V,5,V,6,V,9,V,27,V,40,V,,N,,N,,N,16,V,9,V,5,V,5,V,5,V,9,V,12,V,13,V,21,V,39,V,20,V,12,V,7,V,7,V,8,V
28,7,4,9,28007004_9_49,2021,10,5,2,V,1,V,1,V,2,V,5,V,5,V,5,V,8,V,8,V,7,V,8,V,8,V,5,V,3,V,2,V,1,V,3,V,3,V,4,V,5,V,5,V,4,V,3,V,3,V
28,7,4,12,28007004_12_8,2021,10,5,5,V,7,V,8,V,11,V,30,V,45,V,,N,,N,,N,23,V,13,V,8,V,8,V,8,V,12,V,15,V,16,V,24,V,43,V,23,V,15,V,9,V,9,V,10,V
28,7,4,14,28007004_14_6,2021,10,5,66,V,60,V,51,V,50,V,35,V,25,V,,N,,N,,N,36,V,44,V,50,V,53,V,57,V,53,V,46,V,46,V,40,V,23,V,32,V,38,V,41,V,39,V,37,V
28,74,7,7,28074007_7_8,2021,10,5,1,V,1,V,1,V,1,V,3,V,13,V,33,V,27,V,9,V,8,V,6,V,6,V,5,V,6,V,9,V,8,V,9,V,9,V,13,V,8,V,7,V,6,V,4,V,1,V
28,74,7,8,28074007_8_8,2021,10,5,9,V,9,V,10,V,13,V,30,V,57,V,69,V,56,V,31,V,26,V,19,V,15,V,15,V,20,V,23,V,27,V,32,V,42,V,56,V,38,V,41,V,38,V,24,V,17,V
28,74,7,9,28074007_9_49,2021,10,5,4,V,6,V,6,V,3,V,4,V,7,V,5,V,13,V,7,V,3,V,3,V,4,V,7,V,9,V,5,V,6,V,4,V,7,V,10,V,8,V,8,V,8,V,5,V,6,V
28,74,7,10,28074007_10_49,2021,10,5,3,V,10,V,5,V,10,V,9,V,13,V,22,V,24,V,18,V,5,V,5,V,8,V,5,V,7,V,7,V,12,V,9,V,10,V,21,V,20,V,17,V,16,V,14,V,9,V
28,74,7,12,28074007_12_8,2021,10,5,11,V,11,V,12,V,15,V,35,V,77,V,120,V,96,V,44,V,37,V,29,V,25,V,23,V,29,V,36,V,40,V,45,V,56,V,75,V,51,V,52,V,47,V,30,V,19,V
28,74,7,14,28074007_14_6,2021,10,5,69,V,68,V,60,V,58,V,41,V,17,V,9,V,24,V,46,V,49,V,54,V,59,V,63,V,62,V,57,V,48,V,45,V,35,V,21,V,33,V,23,V,26,V,36,V,43,V
28,80,3,7,28080003_7_8,2021,10,5,2,V,2,V,1,V,2,V,2,V,3,V,14,V,15,V,6,V,4,V,3,V,3,V,4,V,4,V,5,V,6,V,3,V,2,V,5,V,3,V,4,V,2,V,2,V,2,V
28,80,3,8,28080003_8_8,2021,10,5,3,V,4,V,6,V,5,V,13,V,41,V,54,V,37,V,14,V,6,V,5,V,4,V,7,V,13,V,12,V,15,V,12,V,17,V,29,V,23,V,13,V,6,V,6,V,4,V
28,80,3,10,28080003_10_49,2021,10,5,3,V,1,V,4,V,7,V,7,V,8,V,10,V,13,V,13,V,7,V,4,V,3,V,1,V,1,V,2,V,3,V,3,V,4,V,6,V,8,V,10,V,7,V,5,V,3,V
28,80,3,12,28080003_12_8,2021,10,5,6,V,7,V,8,V,8,V,16,V,46,V,75,V,60,V,24,V,12,V,10,V,8,V,13,V,19,V,19,V,25,V,15,V,20,V,36,V,27,V,19,V,9,V,9,V,6,V
28,80,3,14,28080003_14_6,2021,10,5,60,V,59,V,50,V,50,V,44,V,22,V,6,V,20,V,41,V,50,V,51,V,52,V,58,V,52,V,49,V,42,V,44,V,37,V,26,V,30,V,40,V,45,V,46,V,49,V
28,9,1,7,28009001_7_8,2021,10,5,1,V,1,V,1,V,1,V,4,V,5,V,8,V,15,V,13,V,16,V,18,V,13,V,2,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,9,1,8,28009001_8_8,2021,10,5,29,V,25,V,24,V,25,V,29,V,32,V,39,V,31,V,25,V,29,V,33,V,26,V,6,V,13,V,5,V,5,V,7,V,14,V,19,V,23,V,19,V,17,V,12,V,11,V
28,9,1,9,28009001_9_49,2021,10,5,6,V,9,V,12,V,12,V,11,V,10,V,8,V,8,V,3,V,3,V,7,V,8,V,4,V,1,V,2,V,3,V,3,V,4,V,6,V,7,V,7,V,7,V,7,V,6,V
28,9,1,12,28009001_12_8,2021,10,5,31,V,27,V,26,V,27,V,36,V,39,V,51,V,53,V,45,V,54,V,61,V,46,V,9,V,18,V,7,V,7,V,9,V,16,V,21,V,25,V,21,V,19,V,14,V,13,V
28,9,1,14,28009001_14_6,2021,10,5,29,V,29,V,24,V,24,V,19,V,12,V,11,V,21,V,28,V,32,V,34,V,42,V,58,V,55,V,59,V,56,V,52,V,44,V,36,V,30,V,33,V,34,V,37,V,37,V
28,92,5,1,28092005_1_38,2021,10,5,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,92,5,6,28092005_6_48,2021,10,5,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V
28,92,5,7,28092005_7_8,2021,10,5,1,V,1,V,1,V,1,V,1,V,2,V,2,V,4,V,3,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,92,5,8,28092005_8_8,2021,10,5,4,V,5,V,7,V,7,V,15,V,35,V,28,V,26,V,19,V,14,V,8,V,5,V,5,V,7,V,8,V,13,V,14,V,23,V,35,V,18,V,12,V,11,V,8,V,10,V
28,92,5,10,28092005_10_49,2021,10,5,5,V,11,V,8,V,12,V,11,V,12,V,13,V,13,V,10,V,7,V,7,V,7,V,2,V,3,V,10,V,9,V,11,V,12,V,19,V,8,V,9,V,6,V,7,V,10,V
28,92,5,12,28092005_12_8,2021,10,5,6,V,7,V,9,V,9,V,17,V,37,V,30,V,32,V,24,V,18,V,10,V,7,V,7,V,9,V,10,V,15,V,16,V,25,V,37,V,20,V,14,V,13,V,10,V,12,V
28,92,5,14,28092005_14_6,2021,10,5,70,V,63,V,56,V,56,V,51,V,32,V,40,V,42,V,48,V,57,V,63,V,65,V,66,V,69,V,67,V,57,V,56,V,47,V,29,V,43,V,46,V,46,V,46,V,41,V
