Bus_ID,BusStation_Name,Street_Type,Preposition,Street_Name,Number_Type,Portal_Number,Postal_Code,District,X,Y,Bus_Lines
3580,JUAN A.SAMARANCH-FERNANDO HIGUERAS,Calle,,Provisional Parque de Valdebebas Tres,N,8,28055,21,448104,4482163,"171, 174"
3581,JUAN A.SAMARANCH-FERNANDO HIGUERAS,Calle,,Provisional Parque de Valdebebas Tres,N,8,28055,21,448061,4482193,"171, 174"
3582,QUINTANADUEÑAS-QUINTANAVIDES,Calle,de,Quintanadueñas,N,12,28050,8,443341,4483545,176
3583,QUINTANAVIDES-AV. DE BURGOS,Calle,de,Quintanavides,N,2,28050,8,443559,4483310,176
3584,PZA.DE SANTA BARBARA,Calle,de,Hortaleza,N,120,28004,1,441001,4475524,3
3585,SAN ANDRES DE RABANEDO-HNOS.GASCON,Calle,de,San Andrés de Rabanedo,N,9,28055,16,446289,4481621,87
3586,SAN ANDRES DE RABANEDO-Cº CENAGALES,Calle,de,San Andrés de Rabanedo,N,2,28055,16,446360,4481467,87
3587,Pº PINTOR ROSALES-REY FRANCISCO,Paseo,del,Pintor Rosales,N,14,28008,9,439136,4475466,"62, 74"
3588,CARRANZA-GTA.BILBAO,Calle,de,Carranza,N,3,28004,1,440504,4475821,"21, 147"
3589,LA MANCHA-GUADALCAZAR,Calle,de,La Mancha,N,3,28053,13,443305,4470487,144
3590,PZA.NTRA.SRA.DE LORETO,Plaza,de,Nuestra Señora de Loreto,N,8,28042,21,450437,4480539,105
3591,NICOLAS SALMERON-MATAMOROSA,Calle,de,Nicolás Salmerón,N,6,28017,15,446655,4474703,106
3592,NICOLAS SALMERON-PAREDES DE NAVA,Calle,de,Nicolás Salmerón,N,8,28017,15,446826,4474610,"70, 106, N7"
3593,CORBETA-AV.CANTABRIA,Calle,de la,Corbeta,N,3,28042,21,450302,4478827,"112, 115, 151"
3594,AV.C.HERRERA ORIA-ISLA DE AROSA,Avda,del,Cardenal Herrera Oria,N,245,28035,8,439105,4481636,49
3595,AV.CDAD.BARCELONA-INT.ATOCHA,Avda,de la,Ciudad de Barcelona,N,2,28007,2,441570,4473389,102
3596,MQUES.URQUIJO-FERRAZ,Calle,del,Marqués de Urquijo,N,43,28008,9,438975,4475837,21
3597,NICETO ALCALA ZAMORA-MARIA TUDOR,Avda,de,Niceto Alcalá Zamora,N,89,28050,16,444389,4483603,"172, 172SF"
3598,CTRA.CCHEL A VILLAVERDE-JOSE PEREZ,Ctra,de,Carabanchel a Villaverde,N,101,28041,17,439974,4467335,131
3599,CRTA.CCHEL A VILLAVERDE-JOSE PEREZ,Ctra,de,Carabanchel a Villaverde,N,101,28021,17,439960,4467324,131
3600,AV.DE AMERICA-I.E.S.BARAJAS,Avda,de,América,N,97,28042,21,449226,4478129,"114, 115"
3601,MARTINEZ DE LA RIVA-PTO.DE LA BONAIGUA,Calle,de,Martínez de la Riva,N,119,28018,13,443731,4471109,57
3602,SAN CUGAT DEL VALLES-BRAILLE,Calle,de,San Cugat del Vallés,N,10,28034,8,441076,4483324,137
3603,YECORA-FUENTELVIEJO,Calle,de,Yécora,N,2,28022,20,451460,4477871,77
3604,YECORA-FUENTELVIEJO,Calle,de,Yécora,N,4,28022,20,451447,4477834,77
3605,CTRA.CARABANCHEL-DANIEL SEGOVIA,Calle,de,Daniel Segovia,N,5,28024,10,434512,4472065,H
3606,AVDA. PADRE HUIDOBRO,Avda,del,Padre Huidobro,N,71,28023,9,436663,4479175,162
3607,LLANO CASTELLANO-VALDEGOVIA,Avda,del,Llano Castellano,N,51,28034,8,442017,4482513,"66, 124, 137, N24, SE704"
3608,GRAL.RICARDOS-VISTA ALEGRE,Calle,del,General Ricardos,N,208,28025,11,437510,4470983,"34, 35, N17"
3609,EUGENIA DE MONTIJO-NTRA.SRA.FATIMA,Calle,de,Eugenia de Montijo,N,90,28025,11,436594,4470211,34
3610,GRAL.ROMERO BASART-JOSE DE CADALSO,Calle,del,General Romero Basart,N,123,28044,10,434817,4470128,34
3611,OLIVA DE PLASENCIA,Calle,de,Oliva de Plasencia,N,22,28044,10,434209,4470348,"34, N19"
3612,PZA.SAN FRANCISCO-BAILEN,Calle,de,Bailén,N,51,28005,1,439539,4473840,"3, N16"
3613,EUGENIA DE MONTIJO-PZA.PARTERRE,Calle,de,Eugenia de Montijo,N,87,28054,11,436375,4469875,"34, 35, 47, 139, N17"
3614,EUGENIA DE MONTIJO-NTRA.SRA.FATIMA,Calle,de,Eugenia de Montijo,N,63,28025,11,436601,4470199,34
3615,Pº ACACIAS-Pº ESPERANZA,Paseo,de las,Acacias,N,25,28005,2,440124,4473015,"34, 36, 62, 116, 118, 119"
3616,EUGENIA DE MONTIJO-PZA.EMPERATRIZ,Calle,de,Eugenia de Montijo,N,114,28054,11,436327,4469747,"35, 47, N17"
3617,MARIANISTAS-GOMEZ ARTECHE,Calle,de,Marianistas,N,1,28044,11,435742,4469138,"35, 47"
3618,Pº MUÑOZ GRANDES-GRAL.RICARDOS,Paseo,de,Muñoz Grandes,N,3,28025,11,437312,4470945,"35, N17"
3619,RETAMA-OMBU,Calle,de la,Retama,N,5,28045,2,442761,4471941,"113, 148"
3620,ESCUELA INGENIERIA TECNICA-ARBOLEDA,Calle,,Provisional Politécnica de Vallecas Uno,N,1,28031,13,446897,4471278,E
3621,SILVANO-EL ALGABEÑO,Calle,de,Silvano,N,92,28043,16,446050,4479498,"120, 122"
3622,VALDETORRES DEL JARAMA,Calle,de,Valdetorres de Jarama,N,13,28033,16,445355,4480503,"120, 125, 172, 172SF"
3623,LOS EMIGRANTES-CTRA.DE CANILLAS,Calle,de los,Emigrantes,N,1,28043,16,446174,4479836,"112, 120, 153"
3624,MOSCATELAR-MILAN,Calle,del,Moscatelar,N,31,28043,16,445263,4478919,"120, 122"
3625,AV.MACHUPICHU-AV.PAPA NEGRO,Avda,de,Machu Picchu,N,18,28043,16,447146,4478942,"112, 122, 153"
3626,INTERCAMBIADOR AVENIDA DE AMERICA,Avda,de,América,N,9,28002,5,442713,4476809,200
3627,INTERCAMBIADOR AVENIDA DE AMERICA,Calle,de,Prádena del Rincón,N,1,28002,5,442730,4476823,122
3628,INTERCAMBIADOR AVENIDA DE AMERICA,Calle,de,Prádena del Rincón,N,2,28002,5,442750,4476835,114
3629,INTERCAMBIADOR AVENIDA DE AMERICA,Avda,de,América,N,13,28002,5,442765,4476846,115
3630,AV.BADAJOZ-MARTINEZ VILLERGAS,Avda,de,Badajoz,N,7,28027,15,444605,4477235,"53, 122, N3"
3631,TORRELAGUNA-AV.BADAJOZ,Calle,de,Torrelaguna,N,46,28027,15,444675,4477336,"53, 122"
3632,GUETAIRA-VILLABONA,Calle,de,Guetaria,N,49,28041,12,439362,4469150,6
3633,GUETARIA-LESACA,Calle,de,Guetaria,N,23,28041,12,439365,4469435,"6, 60"
3634,GTA.VALLE DE ORO-GRAL.RICARDOS,Calle,del,General Ricardos,N,155,28019,11,438014,4471329,"55, 118, N16, N17"
3635,GTA.VALLE DE ORO-GRAL.RICARDOS,Gta,del,Valle de Oro,N,1,28019,11,438033,4471342,"55, N16"
3636,PTA.DEL BATAN-CASA DE CAMPO,Ctra,del,Zoo,N,S/N,28011,9,435538,4473038,33
3637,AV.POBLADOS-GUAREÑA,Avda,de los,Poblados,N,48,28044,10,435114,4471404,131
3638,AV.POBLADOS-GUAREÑA,Avda,de los,Poblados,N,40,28024,10,435126,4471423,131
3639,AV.POBLADOS-COMISARIA,Avda,de los,Poblados,N,51,28047,11,435770,4470706,"121, 131, 139"
3640,GTA.EMBAJADORES,Gta,de,Embajadores,N,1,28012,1,440508,4473192,27
3641,AV. HISPANIDAD-DIQUE SUR,Calle,de,Ariadna,N,S/N,28042,21,451199,4479292,101
3642,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28045,2,441611,4473300,141
3643,TIMON-ALCAÑIZ,Calle,del,Timón,N,21,28042,21,450228,4480555,105
3644,AV.FERMINA SEVILLANO-MAYO,Calle,de,Mayo,N,14,28022,20,451786,4477433,77
3645,AV. FERMINA SEVILLANO-DICIEMBRE,Avda,de,Fermina Sevillano,N,25,28022,20,451797,4477419,"77, N5"
3646,FCO.VILLAESPESA-LAGO CONSTANZA,Calle,de,Francisco Villaespesa,N,41,28017,15,445285,4475805,"28, N6"
3647,Pº PLATA Y CASTAÑAR-PLEAMAR,Paseo,de,Plata y Castañar,N,3,28021,17,439282,4466946,76
3648,ARTURO SORIA-MANUEL URIBE,Calle,de,Arturo Soria,N,239,28033,15,443700,4479653,"7, 70"
3649,DARIO APARICIO-TAPIA CASARIEGO,Calle,de,Darío Aparicio,N,24,28023,9,435075,4480256,161
3650,DARIO APARICIO-CABO CAÑAVERAL,Calle,de,Darío Aparicio,N,5,28023,9,435166,4479892,161
3651,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28045,2,441583,4473286,"54, 57"
3652,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28045,2,441568,4473288,24
3653,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28045,2,441562,4473301,59
3654,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28045,2,441575,4473312,85
3655,AEROPUERTO T4,Ctra,,Aeropuerto,N,S/N,28042,21,449814,4482765,200
3656,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28045,2,441591,4473320,203
3657,INTERCAMBIADOR ATOCHA-RENFE,Avda,de la,Ciudad de Barcelona,N,2,28007,2,441604,4473334,86
3658,FCO.LARGO CABALLERO-HNOS.Gª NOBLEJAS,Calle,,Francisco Largo Caballero,N,10,28017,15,446742,4475213,70
3659,AV.PARTENON-FERIA DE MADRID,Avda,del,Partenón,N,5,28042,21,447896,4479664,122
3660,SANTA SUSANA Nº8,Calle,de,Santa Susana,N,8,28033,16,445338,4481178,"107, N2"
3661,AV.SAN LUIS-CUEVAS DE ALMANZORA,Avda,de,San Luis,S/N,S/N,28033,16,443890,4480730,"107, 125"
3662,MATEO INURRIA-AV.RECUERDO,Calle,de,Mateo Inurria,N,33,28036,5,442359,4480084,"70, 107, 129, 174"
3663,GOLONDRINA-ARROYO POZUELO,Calle,de la,Golondrina,N,31,28023,9,433542,4478386,"160, 161"
3664,AV.BETANZOS-M.FDEZ.ALMAGRO,Avda,de,Betanzos,N,37,28029,8,439824,4480883,"42, 49, 126, 128, N22"
3665,Pº. MELANCOLICOS-PTE. SAN ISIDRO,Paseo,de los,Melancólicos,N,28,28005,2,438974,4473020,50
3666,DRACENA,Calle,de,Torpedero Tucumán,N,33,28016,5,443203,4479669,52
3667,MADRE ANTONIA PARIS-AVDA.BADAJOZ,Calle,de la,Madre Antonia París,N,2,28027,15,444813,4477417,"11, N3"
3668,RONDA DE TOLEDO-RIBERA CURTIDORES,Ronda,de,Toledo,N,3,28005,1,440062,4473271,"41, 60, 148, C1"
3669,RIBERA MANZANARES-STA.OLALLA,Calle,de la,Ribera del Manzanares,S/N,S/N,28008,9,438252,4475534,"41, 75"
3670,RONDA DE SEGOVIA-GIL IMON,Ronda,de,Segovia,N,32,28005,2,439402,4473506,"3, 148, C2"
3671,EMBAJADORES-GTA.STA.MªDE LA CABEZA,Calle,de,Embajadores,N,89,28045,2,440814,4472626,"78, 148"
3672,Pº STA.Mª DE LA CABEZA-PºESPERANZA,Paseo,de,STA.Mª DE LA CABEZA,N,88,28045,2,440538,4472408,"55, 60, N17"
3673,CONCEJAL FCO.J.JIMENEZ-SEPULVEDA,Calle,del,Concejal Francisco José Jiménez Martín,S/N,S/N,28047,10,436078,4472660,55
3674,EZEQUIEL SOLANA-FCO.VILLAESPESA,Calle,de,Ezequiel Solana,N,65,28017,15,445522,4475780,109
3675,JULIAN CAMARILLO-SANTA LEONOR,Calle,de,Julián Camarillo,N,29,28037,20,446774,4476395,105
3676,ESCALONA-AV.PADRE PIQUER,Calle,de,Escalona,N,15,28024,10,434963,4472022,131
3677,AV.DE AMERICA-CIUDAD PEGASO,Avda,de,América,N,100,28042,21,449519,4478114,"114, 115"
3678,CENTRO DE CARGA AEREA-2,Avda,,Central,N,13,28042,21,451096,4478488,114
3679,JUAN I.LUCA TENA-ALEGRIA DE ORIA,Calle,de,Juan Ignacio Luca de Tena,N,4,28027,20,446192,4477805,"114, 146, N4"
3680,CARAMUEL-DOÑA MENCIA,Calle,de,Caramuel,N,47,28011,10,438314,4473651,
3681,Pº CASTELLANA-MAURICIO RAVEL,Paseo,de la,Castellana,N,264,28046,5,441862,4480627,"67, 124, 134, 135, 147, N24"
3682,AFUERAS A VALVERDE Nº 14,Calle,de,Afueras a Valverde,N,14,28034,8,441729,4483460,"66, 137, N24, SE704"
3683,CAPITAN BLANCO ARGIBAY-PINOS BAJA,Calle,del,Capitán Blanco Argibay,N,99,28029,6,440462,4480016,"49, 177, N22"
3684,SAN CIPRIANO-Pº ARTILLEROS,Calle,de,San Cipriano,N,11,28032,19,448484,4473016,"4, 106, E3, N7"
3685,PZA. ALCALDE MORENO TORRES,Plaza,del,Alcalde Moreno Torres,N,4,28050,16,444513,4482302,"172, 174, 172SF"
3686,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,Avda,de,Francisco Pi y Margall,N,44,28050,16,444627,4482369,"172, 174, 172SF, N1"
3687,ARGANDA-PASEO YESERIAS,Calle,de,Arganda,N,37,28005,2,440346,4472313,62
3688,GARGANTILLA-PASEO ESPERANZA,Calle,de,Gargantilla,N,5,28005,2,440400,4472478,62
3689,AV.POBLADOS-GUETARIA,Avda,de los,Poblados,N,128,28041,12,439339,4469694,"116, 121, 131"
3690,AV.POBLADOS-AV.PRINCESA JUANA AUSTRIA,Avda,de los,Poblados,N,157,28026,12,439081,4469715,"116, 121, 131"
3691,AV.POBLADOS-GUETARIA,Avda,de los,Poblados,N,128,28026,12,439337,4469713,"116, 121, 131"
3692,AV.RAFAELA YBARRA-AV.POBLADOS,Avda,de,Rafaela Ybarra,N,91,28026,12,439630,4469701,"6, 60, 78, 81"
3693,LOPEZ DE HOYOS-CARDENAL SILICEO,Calle,de,López de Hoyos,N,146,28002,5,443120,4477626,"9, 73, N2"
3694,LOPEZ DE HOYOS-ARTURO SORIA,Calle,de,López de Hoyos,N,368,28043,15,444176,4479170,"9, 72, 73, N2, N3"
3695,"VICTOR DE LA SERNA,16",Calle,de,Víctor de la Serna,N,16,28016,5,443158,4478548,52
3696,VICTOR DE LA SERNA-AV.RAMON Y CAJAL,Calle,de,Víctor de la Serna,N,2,28016,5,442963,4478363,52
3697,ISLA DE OZA-SAN MARTIN DE PORRES,Calle,de la,Isla de Oza,N,23,28035,9,438507,4479825,"82, 137, N20"
3698,A.FDEZ.CLAUSELLS-ISLA DE OZA,Calle,de,Alfonso Fernández Clausells,N,20,28035,9,438699,4479755,"82, 137, N20"
3699,A.FDEZ.CLAUSELLS-MARTIRES MARISTAS,Calle,de,Alfonso Fernández Clausells,N,3,28035,9,438699,4479436,"82, 137, N20"
3700,NAVALPERAL-MADRIGAL,Calle,de,Navalperal,N,9,28035,9,438488,4479359,"82, 137, N20"
3701,JOSE FENTANES-ISLA DE OZA,Calle,de,José Fentanés,N,41,28035,9,438641,4479748,"82, 137, N20"
3702,JOSE FENTANES-MARTIRES MARISTAS,Calle,de,José Fentanés,N,2,28035,9,438646,4479411,"82, 137, N20"
3703,NAVALPERAL-MADRIGAL,Calle,de,Navalperal,N,5,28035,9,438454,4479341,"82, N20"
3704,MARTIRES MARISTAS-JOSE FENTANES,Avda,de los,Mártires Maristas,N,44,28035,9,438669,4479384,137
3705,ISLA DE OZA-AURORA,Calle,de la,Isla de Oza,N,53,28035,9,438841,4479739,64
3706,SINESIO DELGADO-DOROTEO BENACHE,Calle,de,Sinesio Delgado,N,84,28039,9,439403,4480008,126
3707,ALCALDE MARTIN ALZAGA-ALTEA,Calle,del,Alcalde Martín de Alzaga,N,23,28039,9,439422,4479624,"126, 127, 132, N21"
3708,ALCALDE MARTIN ALZAGA-ALTEA,Calle,del,Alcalde Martín de Alzaga,N,27,28039,9,439468,4479616,"126, 127, 132, N21"
3709,SINESIO DELGADO-DOROTEO BENACHE,Calle,de,Sinesio Delgado,N,84,28039,9,439403,4479979,126
3710,ANTONIO MACHADO-ISLA DE OZA,Calle,de,Antonio Machado,N,15,28035,9,439064,4479645,"126, 127, 132"
3711,ANTONIO MACHADO-SINESIO DELGADO,Calle,de,Antonio Machado,N,S/N,28039,9,439151,4479835,126
3712,Pº EXTREMADURA-SAN MANUEL,Calle,de,San Manuel,N,1,28011,10,435594,4472872,"36, N19"
3713,SAN MARTIN DE PORRES-ISLA DE OZA,Calle,de,San Martín de Porres,N,4,28035,9,438466,4479853,82
3714,ARROYO DE FONTARRON,Avda,,Moratalaz,N,S/N,28030,14,444744,4473177,8
3715,AV.DE LA PESETA-VALLE DEL BOI,Cmno,de las,Piqueñas,N,S/N,28054,11,435245,4468851,155
3716,BAHIA DE LA CONCHA-BAHIA DE MALAGA,Calle,de,Bahía de la Concha,N,31,28042,21,449733,4480000,"151, 166"
3717,VALHONDO-TORNADO,Calle,de,Valhondo,N,9,28042,21,449704,4480386,151
3718,VALHONDO-TORNADO,Calle,de,Valhondo,N,9,28042,21,449691,4480397,151
3719,BAHIA DE LA CONCHA-BAHIA DE MALAGA,Calle,de,Bahía de la Concha,N,31,28042,21,449718,4479993,"151, 166"
3720,VALHONDO-CICLON,Calle,de,Valhondo,N,35,28042,21,449959,4480456,"105, 151, 166"
3721,PLAYA DE BARLOVENTO-PLAYA DE ZARAUZ,Calle,de la,Playa de Zarauz,N,1,28042,21,449851,4480647,"151, 166"
3722,PLAYA DE BARLOVENTO-PLAYA DE ZARAUZ,Calle,de la,Playa de Barlovento,N,40,28042,21,449821,4480640,"151, 166"
3723,PLAYA DE AMERICA-AERONAVE,Calle,de la,Playa América,N,10,28042,21,450312,4480687,"151, 166"
3724,PLAYA DE AMERICA-AERONAVE,Calle,de la,Playa América,N,10,28042,21,450290,4480685,"151, 166"
3725,MURIAS DE PAREDES-MORERUELA,Calle,de,Murias de Paredes,N,38,28050,16,446359,4481883,87
3726,BERROCAL-CANCHAL,Calle,del,Canchal,N,17,28021,17,442591,4466571,"85, 123, N12"
3727,CAMPOS IBAÑEZ-Pº ESTACION,Calle,de,Pilar Lorengar,N,15,28021,17,441892,4467449,"85, 123"
3728,AV.LOGROÑO-LOS BREZOS,Avda,de,Logroño,N,209,28042,21,450135,4479441,"105, 112, 115, N4"
3729,MELCHOR FDEZ.ALMAGRO-PZA.CARBALLO,Calle,de,Melchor Fernández Almagro,N,44,28029,8,440443,4481135,147
3730,MELCHOR FDEZ.ALMAGRO-AV.BETANZOS,Calle,de,Melchor Fernández Almagro,N,82,28029,8,439880,4480948,147
3731,DR.ESQUERDO-AV.CDAD.BARCELONA,Calle,del,Doctor Esquerdo,N,180,28007,3,442875,4472785,"56, 156"
3732,AVDA. CDAD.BARCELONA-DR.ESQUERDO,Avda,de la,Ciudad de Barcelona,N,73,28007,3,442796,4472767,"24, 37, 54, 57, 141, N10, N25"
3733,DUQUE DE RIVAS,Calle,del,Duque de Rivas,N,3,28012,1,440180,4474098,"18, 23, N26"
3734,GLORIETA MARIANO SALVADOR MAELLA,Calle,de las,Islas Bahamas,N,1,28035,8,438927,4480993,127
3735,CESAR MANRIQUE-ISLA MALAITA,Calle,de,César Manrique,N,15,28035,8,439004,4480827,"127, 132, N21"
3736,GTA.MARIANO SALVADOR MAELLA,Gta,de,Mariano Salvador Maella,N,1,28035,8,438974,4481065,127
3737,GTA.FCO.BAYEU Y SUBIAS-DR.R.CASTROVIEJO,Calle,del,Doctor Ramón Castroviejo,N,97,28035,9,437731,4480734,82
3738,DR.RAMON CASTROVIEJO-AV.MIRAFLORES,Calle,del,Doctor Ramón Castroviejo,N,93,28035,9,437937,4480657,82
3739,SAN MARTIN DE PORRES-GUISANDO,Calle,de,San Martín de Porres,N,20,28035,9,438323,4480512,"82, 137, N20"
3740,GRAN VIA Nº 65,Calle,,Gran Vía,N,65,28013,1,439883,4475119,"44, 75, 133, 148"
3741,AV. CORDOBA-HOSPITAL 12 DE OCTUBRE,Avda,de,Córdoba,N,49,28041,12,441047,4470000,"18, 22, 59, 76, 79, 85, 86, N13, N14"
3742,PRINCIPE DE VERGARA-MUSEO DE LA CIUDAD,Calle,del,Príncipe de Vergara,N,140,28002,5,442598,4477521,"29, 52"
3743,ENTRADA PPAL.HOSPITAL 12 DE OCTUBRE,Avda,de,Córdoba,N,49,28041,12,441014,4469999,81
3744,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,Avda,de,Córdoba,N,49,28041,12,441036,4469981,81
3745,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,Avda,de,Córdoba,N,49,28041,12,441048,4470024,"18, 22, 59, 76, 79, 85, 86, N13, N14"
3746,AV.CORDOBA-TOMELLOSO,Avda,de,Córdoba,N,27,28026,12,440905,4470587,"18, 22, 59, 76, 79, 85, 86, N13, N14"
3747,SAN QUINTIN-PAVIA,Calle,de,San Quintín,N,4,28013,1,439703,4474765,
3748,VENTA DEL BATAN,Paseo,de la,Venta,N,S/N,28011,9,436131,4473925,33
3749,FCO.SILVELA-DIEGO DE LEON,Calle,de,Alonso Heredia,N,2,28028,4,442942,4476404,"12, C2"
3750,PZA.DE LIMA,Plaza,de,Lima,S/N,S/N,28046,5,441562,4478324,120
3751,CONDE DE PEÑALVER-DIEGO DE LEON,Calle,del,Conde de Peñalver,N,96,28006,4,442877,4476377,26
3752,AV.CDAD.BARCELONA-PACIFICO,Avda,de la,Ciudad de Barcelona,N,192,28007,3,442906,4472664,"8, 10, 136"
3753,DR. ESQUERDO-AV.CDAD.BARCELONA,Calle,del,Doctor Esquerdo,N,217,28007,3,442897,4472766,"56, 156"
3754,"DR.FEDERICO RUBIO Y GALI, 1",Avda,del,Doctor Federico Rubio y Galí,N,1,28039,6,440051,4477897,44
3755,AVENIDA DE LOS ANDES-ABELIAS,Avda,de los,Andes,N,9,28042,16,447121,4478479,104
3756,AVENIDA DE LOS ANDES-JARILLA,Avda,de los,Andes,N,9,28043,16,447106,4478521,104
3757,HUMERA-ARROYO POZUELO,Calle,de,Húmera,N,40,28023,9,433764,4478432,160
3758,ARROYO POZUELO-HUMERA,Calle,del,Arroyo de Pozuelo,N,99,28023,9,433804,4478471,"160, N28"
3759,AV.CARD.HERRERA ORIA-ISLA DE TABARCA,Avda,del,Cardenal Herrera Oria,N,257,28035,8,438895,4481517,"64, 83, 133"
3760,ALMAGRO-ZURBANO,Calle,de,Almagro,N,28,28010,7,441344,4475947,7
3761,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,218,28046,5,441707,4480061,135
3762,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,218,28046,5,441713,4480085,67
3763,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,195,28046,5,441716,4480102,"129, 177"
3764,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,195,28046,5,441721,4480128,176
3765,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,216,28046,5,441704,4480046,70
3766,INTERCAMBIADOR PLAZA DE CASTILLA,Calle,de,San Benito,N,3,28046,5,441724,4480143,175
3767,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,222,28046,5,441727,4480158,178
3768,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,222,28046,5,441731,4480173,134
3769,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,195,28046,6,441698,4480099,"42, 49"
3770,INTERCAMBIADOR PLAZA DE CASTILLA,Paseo,de la,Castellana,N,195,28046,6,441705,4480130,"173, 174"
3771,HERMANOS GARCIA NOBLEJAS-JOSE BLAS,Calle,de,José de Blas,N,4,28037,20,446773,4475372,70
3772,PLAYA DE AMERICA-CNO.VIEJO HORTALEZA,Calle,de la,Playa América,N,34,28042,21,450485,4480887,151
3773,PLAYA DE AMERICA-CNO.VIEJO HORTALEZA,Calle,de la,Playa América,N,15,28042,21,450470,4480891,151
3774,SERRANO-PADILLA,Calle,de,Serrano,N,63,28006,4,441847,4476195,"9, 19, 51"
3775,EDUARDO DATO-RUBEN DARIO,Paseo,de,Eduardo Dato,N,14,28010,7,441419,4476234,"40, 147"
3776,Pº CASTELLANA-Pº EDUARDO DATO,Paseo,de la,Castellana,N,22,28046,7,441685,4476245,"5, 14, 27, 45, 150, N1, N22, N24"
3777,Pº CASTELLANA-Pº EDUARDO DATO,Paseo,de la,Castellana,N,38,28046,4,441748,4476269,"5, 14, 27, 45, 150, N1, N22, N24"
3778,JUAN J.LOPEZ IBOR-DR.RAMON CASTROVIEJO,Calle,del,Doctor Juan José López Ibor,N,32,28035,9,438381,4480641,64
3779,COLEGIATA-TOLEDO,Calle,de la,Colegiata,N,17,28012,1,440130,4474057,M1
3780,COLEGIATA,Calle,de la,Colegiata,N,17,28012,1,440144,4474051,35
3781,TOLEDO Nº 24,Calle,de,Toledo,N,26,28005,1,440078,4474136,N26
3782,CONCEPCION JERONIMA,Calle,de,Concepción Jerónima,N,26,28012,1,440133,4474136,17
3783,ALCOCER-AV.REAL DE PINTO,Ctra,de,Carabanchel a Villaverde,N,109,28041,17,440163,4467057,"22, 76, 86, 130, N14"
3784,CTRA.CCHEL A VILLAVERDE-PTE.ALCOCER,Ctra,de,Carabanchel a Villaverde,N,109,28021,17,440134,4467057,131
3785,CTRA.CCHEL A VILLAVERDE-PTE.ALCOCER,Ctra,de,Carabanchel a Villaverde,N,109,28041,17,440147,4467077,131
3786,CERRO NEGRO-AV.CIUDAD DE BARCELONA,Calle,del,Cerro Negro,N,1,28007,3,443248,4472406,148
3787,AV.CDAD.BARCELONA-M30,Avda,de la,Ciudad de Barcelona,N,224,28007,3,443245,4472428,"8, 10, 24, 37, 54, 56, 57, 136, 141, 310, N10, N25"
3788,TOLEDO-LA PALOMA,Calle,de,Toledo,N,125,28005,1,439763,4473425,"17, 18, 23, 35"
3789,RONDA DE TOLEDO-GTA.EMBAJADORES,Ronda,de,Toledo,N,40,28005,1,440394,4473193,"41, 60, 148, C1"
3790,GINZO DE LIMIA-FERMIN CABALLERO,Calle,de,Ginzo de Limia,N,47,28034,8,440209,4481898,127
3791,RONDA TOLEDO-GTA.EMBAJADORES,Ronda,de,Toledo,N,40,28005,2,440387,4473162,"41, 60, 148, C2"
3792,FCOS.RODRIGUEZ-FULGENCIO DE MIGUEL,Calle,de,Francos Rodríguez,N,16,28039,6,440422,4478714,126
3793,FCOS.RODRIGUEZ-BRAVO MURILLO,Calle,de,Francos Rodríguez,N,5,28039,6,440436,4478687,"64, 128"
3794,VALENCIA DE DON JUAN-GINZO DE LIMIA,Calle,de,Valencia de Don Juan,N,2,28034,8,440205,4482038,"67, 133, N23"
3795,FERMIN CABALLERO-GINZO DE LIMIA,Calle,de,Fermín Caballero,N,54,28034,8,440150,4481894,"67, 127, 133"
3796,FERMIN CABALLERO-COLEGIO VALDELUZ,Calle,de,Fermín Caballero,N,57,28034,8,439991,4481809,"67, 124, 127, 133"
3797,VILLAVICIOSA-GALICIA,Calle,de,Villaviciosa,N,27,28024,10,434713,4472326,65
3798,FERMIN CABALLERO-COLEGIO VALDELUZ,Calle,de,Fermín Caballero,N,57,28034,8,439997,4481794,"67, 127, 133"
3799,Pº PONTONES-RONDA SEGOVIA,Paseo,de,Pontones,N,2,28005,2,439637,4473325,"17, 41"
