FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
29/05/2021;ES01;1-;334;165;115;81;69;187;266;236;340;494;598;919
29/05/2021;ES01;1=;1329;1409;833;813;1018;906;1115;1523;1221;871;972;1160
29/05/2021;ES01;2-;348;164;125;106;70;178;211;379;619;842;996;1125
29/05/2021;ES01;2=;1290;1176;911;904;1071;1294;1320;1280;1101;777;741;954
29/05/2021;ES02;1-;543;442;249;163;142;123;137;180;242;399;525;613
29/05/2021;ES02;1=;671;663;761;553;551;626;651;676;652;578;573;533
29/05/2021;ES02;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES02;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES03;1-;549;290;163;148;121;118;169;371;592;897;1120;1428
29/05/2021;ES03;1=;1433;1331;1432;956;783;953;1140;1286;1122;1071;791;512
29/05/2021;ES03;2-;456;260;141;111;71;85;79;167;296;434;584;726
29/05/2021;ES03;2=;959;922;1027;765;560;660;699;814;818;773;658;439
29/05/2021;ES04;1-;709;263;139;96;101;74;108;201;270;453;573;716
29/05/2021;ES04;1=;811;818;870;584;443;597;708;822;945;878;636;501
29/05/2021;ES04;2-;357;138;86;69;68;65;70;106;170;307;499;609
29/05/2021;ES04;2=;805;716;700;339;279;325;397;385;416;404;266;226
29/05/2021;ES05;1-;2075;1332;586;383;256;241;404;591;763;1210;1567;1245
29/05/2021;ES05;1=;1874;2197;2301;1971;1673;1896;1854;1762;2163;2128;1944;1786
29/05/2021;ES05;2-;797;406;256;175;145;220;493;651;974;1424;1559;1691
29/05/2021;ES05;2=;1851;1938;1985;1392;1175;1481;1836;1951;2009;1612;1269;1008
29/05/2021;ES06;1-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES06;1=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES06;2-;96;60;42;27;32;57;109;199;328;426;509;547
29/05/2021;ES06;2=;585;540;315;323;375;444;463;435;395;252;295;291
29/05/2021;ES07;1-;499;294;134;89;86;173;747;1881;2447;2071;1780;1880
29/05/2021;ES07;1=;2146;2524;3428;3474;3035;3509;3866;3486;2841;2127;1475;984
29/05/2021;ES07;2-;258;129;78;62;176;565;2475;1213;1322;2501;2065;1870
29/05/2021;ES07;2=;1774;1946;2264;2092;2006;2105;2163;1977;1736;1376;908;572
29/05/2021;ES08;1-;751;626;311;232;194;173;194;283;319;469;645;733
29/05/2021;ES08;1=;769;881;882;878;788;924;917;666;45;649;838;793
29/05/2021;ES08;2-;811;604;363;240;218;222;207;244;361;457;578;671
29/05/2021;ES08;2=;767;865;911;866;747;831;768;635;44;588;839;782
29/05/2021;ES09;1-;734;565;327;223;249;220;254;311;477;575;849;837
29/05/2021;ES09;1=;915;871;895;740;663;780;840;845;750;826;696;681
29/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES10;2-;349;198;115;86;73;105;196;294;383;472;638;617
29/05/2021;ES10;2=;572;648;673;493;489;548;582;572;497;502;489;420
29/05/2021;ES11;1-;1195;1090;416;217;144;138;324;970;1946;2927;3105;3910
29/05/2021;ES11;1=;4336;4441;4684;4173;2145;2086;2711;3086;3223;3013;2717;1906
29/05/2021;ES11;2-;1681;1545;710;412;219;185;206;595;978;1804;1311;565
29/05/2021;ES11;2=;760;978;924;1009;479;386;535;756;842;1351;1294;481
29/05/2021;ES12;1-;830;508;335;296;321;394;507;877;1431;1723;1802;1694
29/05/2021;ES12;1=;1911;1741;1729;1493;1791;1857;1957;1861;1724;1683;1664;1661
29/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES13;1-;410;255;186;166;155;221;313;408;658;862;850;1183
29/05/2021;ES13;1=;1289;1234;870;862;1076;1153;1446;1516;1168;859;797;862
29/05/2021;ES13;2-;597;259;205;162;156;221;265;451;731;963;1107;1284
29/05/2021;ES13;2=;1379;1461;1078;992;1144;1318;1323;1516;1504;1074;1054;1080
29/05/2021;ES14;1-;147;80;96;62;54;40;53;101;184;247;280;313
29/05/2021;ES14;1=;352;362;190;204;206;239;244;244;236;158;145;270
29/05/2021;ES14;2-;57;25;17;12;12;14;37;68;121;161;201;249
29/05/2021;ES14;2=;259;260;163;136;143;161;184;188;222;135;99;98
29/05/2021;ES15;1-;156;73;50;47;36;100;161;283;408;495;563;628
29/05/2021;ES15;1=;552;556;303;303;349;371;376;424;398;284;282;297
29/05/2021;ES15;2-;110;57;37;33;25;58;74;213;261;344;486;515
29/05/2021;ES15;2=;550;572;314;264;294;383;428;450;387;266;203;163
29/05/2021;ES16;1-;482;307;226;166;133;197;310;435;731;933;1161;1290
29/05/2021;ES16;1=;1677;1308;895;854;1073;1212;1164;1346;1104;848;874;985
29/05/2021;ES16;2-;356;194;162;138;114;169;256;401;594;838;1024;1173
29/05/2021;ES16;2=;1168;1220;732;698;896;1131;1153;1158;1050;767;643;574
29/05/2021;ES17;1-;715;432;316;275;289;366;617;1056;1686;2075;2397;2505
29/05/2021;ES17;1=;2622;2688;1654;1675;2146;2463;2727;2773;2346;1704;1571;1540
29/05/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES18;1-;142;78;38;34;34;67;137;222;431;558;596;629
29/05/2021;ES18;1=;633;566;370;343;415;630;653;546;491;338;326;337
29/05/2021;ES18;2-;205;76;69;55;29;42;75;165;320;444;598;691
29/05/2021;ES18;2=;764;838;540;456;599;745;860;787;705;487;400;399
29/05/2021;ES19;1-;285;157;134;113;93;129;236;317;463;609;744;793
29/05/2021;ES19;1=;725;739;534;478;607;660;633;693;603;427;460;468
29/05/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES20;1-;4416;4099;1808;934;715;643;863;1782;2917;4263;5835;7554
29/05/2021;ES20;1=;9056;9289;9402;9302;6829;6095;6905;7881;7469;7313;6573;5784
29/05/2021;ES20;2-;3687;3094;1397;799;540;612;1279;2981;4439;6405;7809;8100
29/05/2021;ES20;2=;8890;9496;9861;9553;5691;5595;6868;7736;8070;8216;7195;5674
29/05/2021;ES21;1-;179;69;67;42;54;94;122;251;430;561;704;843
29/05/2021;ES21;1=;857;749;388;414;474;485;591;661;617;413;409;427
29/05/2021;ES21;2-;188;106;56;53;47;125;204;429;661;867;1178;1380
29/05/2021;ES21;2=;1302;1018;499;484;670;910;973;976;768;428;395;381
29/05/2021;ES22;1-;587;369;205;170;115;146;221;304;410;644;718;838
29/05/2021;ES22;1=;984;1040;1013;710;600;761;870;978;1127;882;707;628
29/05/2021;ES22;2-;800;504;261;185;135;140;174;252;370;621;770;1019
29/05/2021;ES22;2=;1084;1023;1053;770;677;855;844;1007;1175;880;779;684
29/05/2021;ES23;1-;1163;667;388;295;245;248;464;611;322;45;73;60
29/05/2021;ES23;1=;203;1562;1675;1236;1206;1474;1021;1310;1914;1657;1220;997
29/05/2021;ES23;2-;2147;1444;683;443;338;291;435;482;679;1096;1102;32
29/05/2021;ES23;2=;915;1757;1951;1775;1608;1796;1762;1391;1916;2013;1909;1865
29/05/2021;ES24;1-;314;163;119;67;59;44;49;70;139;209;301;372
29/05/2021;ES24;1=;430;478;448;304;272;310;358;364;406;371;347;318
29/05/2021;ES24;2-;183;144;74;77;40;70;61;84;134;203;269;341
29/05/2021;ES24;2=;377;340;315;239;200;234;306;318;398;294;221;202
29/05/2021;ES25;1-;149;145;80;52;50;36;50;63;79;114;138;170
29/05/2021;ES25;1=;161;202;194;219;182;204;191;159;22;133;194;173
29/05/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES26;1-;300;270;125;94;91;62;72;84;121;126;205;281
29/05/2021;ES26;1=;340;340;289;257;220;290;324;341;385;319;284;285
29/05/2021;ES26;2-;272;259;164;99;90;73;65;88;120;178;231;324
29/05/2021;ES26;2=;358;346;374;340;296;307;415;372;352;347;350;306
29/05/2021;ES27;1-;1149;720;419;320;246;264;283;390;580;911;1409;1458
29/05/2021;ES27;1=;1531;1683;1611;1379;1206;1448;1715;793;1130;1289;1216;1050
29/05/2021;ES27;2-;445;248;172;185;220;183;223;5273;369;1107;6585;1158
29/05/2021;ES27;2=;959;1005;799;740;891;888;1017;799;911;827;862;874
29/05/2021;ES28;1-;158;71;57;35;45;123;158;244;411;521;602;603
29/05/2021;ES28;1=;625;579;412;379;447;553;555;510;469;396;414;363
29/05/2021;ES28;2-;150;79;63;46;84;163;223;366;467;529;672;724
29/05/2021;ES28;2=;697;657;421;419;501;693;715;663;559;412;388;333
29/05/2021;ES29;1-;1258;715;409;312;236;287;546;640;981;1818;1802;1684
29/05/2021;ES29;1=;2108;1913;1832;1449;1262;1500;1909;1951;1764;1546;1346;1226
29/05/2021;ES29;2-;1061;570;274;242;187;206;412;593;810;1155;1453;1631
29/05/2021;ES29;2=;1967;1849;1847;1311;1224;1592;1635;1795;1865;1578;1229;1012
29/05/2021;ES30;1-;262;180;122;94;58;80;74;136;146;242;313;518
29/05/2021;ES30;1=;574;446;419;305;266;350;370;407;381;368;327;301
29/05/2021;ES30;2-;379;235;136;130;96;116;132;176;302;467;573;613
29/05/2021;ES30;2=;729;753;655;499;436;562;597;731;862;645;554;499
29/05/2021;ES31;1-;141;72;47;63;43;31;44;64;112;146;199;256
29/05/2021;ES31;1=;242;263;303;143;151;127;176;243;214;188;154;124
29/05/2021;ES31;2-;90;56;46;39;35;22;37;50;99;129;204;198
29/05/2021;ES31;2=;264;256;251;126;132;152;194;250;188;157;139;108
29/05/2021;ES32;1-;315;221;127;87;77;77;105;167;236;363;453;590
29/05/2021;ES32;1=;630;616;589;409;365;462;547;605;677;564;416;373
29/05/2021;ES32;2-;238;139;83;43;42;53;39;59;98;154;225;277
29/05/2021;ES32;2=;299;355;336;219;200;244;273;281;341;312;277;253
29/05/2021;ES33;1-;521;286;146;106;93;92;209;332;471;812;943;1177
29/05/2021;ES33;1=;1258;1384;1352;876;676;897;1121;1214;1284;1088;826;660
29/05/2021;ES33;2-;312;147;65;61;42;51;90;159;324;472;614;809
29/05/2021;ES33;2=;909;917;841;452;382;498;563;533;550;506;386;295
29/05/2021;ES34;1-;21;120;185;128;71;161;130;172;388;187;308;385
29/05/2021;ES34;1=;188;136;4;0;0;0;0;0;0;0;0;0
29/05/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES36;1-;438;195;163;104;85;187;223;448;667;953;1106;1323
29/05/2021;ES36;1=;1583;1477;948;953;1012;1161;1201;1433;1326;1008;1030;1323
29/05/2021;ES36;2-;297;177;131;112;115;185;224;529;881;1235;1524;1715
29/05/2021;ES36;2=;1796;1570;981;1090;1271;1696;1736;1660;1326;834;743;818
29/05/2021;ES37;1-;307;138;104;75;84;159;294;498;801;968;1176;1341
29/05/2021;ES37;1=;1342;1363;764;777;908;882;893;943;826;643;786;872
29/05/2021;ES37;2-;210;114;68;56;94;295;408;758;1130;1181;1410;1598
29/05/2021;ES37;2=;1611;1530;820;823;893;1225;1404;1474;1098;745;601;541
29/05/2021;ES38;1-;179;63;41;27;26;22;43;100;239;309;402;479
29/05/2021;ES38;1=;494;548;437;300;223;253;374;412;352;343;250;169
29/05/2021;ES38;2-;131;56;31;22;22;28;41;113;167;258;412;434
29/05/2021;ES38;2=;420;398;378;221;209;284;382;353;331;281;211;155
29/05/2021;ES39;1-;532;567;244;137;92;79;103;234;462;690;885;1025
29/05/2021;ES39;1=;1290;1414;1559;1545;876;831;1102;1294;1327;1449;1335;994
29/05/2021;ES39;2-;596;611;242;119;86;65;86;200;413;830;1214;1568
29/05/2021;ES39;2=;1861;1961;1941;1604;1012;1030;1178;1304;1271;1199;1025;738
29/05/2021;ES40;1-;228;143;117;102;92;133;207;376;460;617;754;840
29/05/2021;ES40;1=;887;800;536;543;629;762;791;776;712;502;446;507
29/05/2021;ES40;2-;308;162;138;99;116;244;338;603;870;1121;1237;1456
29/05/2021;ES40;2=;1331;1365;815;754;897;974;1003;1086;980;691;687;805
29/05/2021;ES41;1-;307;151;133;123;119;204;296;464;794;829;915;939
29/05/2021;ES41;1=;963;906;660;616;674;777;773;832;732;610;543;595
29/05/2021;ES41;2-;183;110;73;61;95;142;214;326;450;623;729;798
29/05/2021;ES41;2=;814;760;588;551;632;691;691;680;629;562;435;420
29/05/2021;ES42;1-;534;92;106;34;100;127;127;350;541;494;611;783
29/05/2021;ES42;1=;784;666;417;424;559;552;713;675;537;361;393;574
29/05/2021;ES42;2-;121;62;39;63;32;81;95;190;350;468;569;644
29/05/2021;ES42;2=;660;688;375;330;465;551;658;656;590;353;338;317
29/05/2021;ES43;1-;284;164;71;69;62;83;135;217;315;414;570;603
29/05/2021;ES43;1=;563;638;534;423;393;500;558;585;524;465;397;320
29/05/2021;ES43;2-;322;195;70;72;38;43;104;146;248;326;486;495
29/05/2021;ES43;2=;603;606;629;410;379;451;472;500;470;522;430;431
29/05/2021;ES44;1-;466;207;160;109;112;240;300;499;753;1185;1514;1629
29/05/2021;ES44;1=;1752;1714;1175;1180;1334;1510;1626;1641;1306;993;859;749
29/05/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES45;1-;474;248;184;148;119;254;279;696;1170;1416;1578;1939
29/05/2021;ES45;1=;1825;1689;1288;1097;1335;1604;1949;1876;1634;1169;1091;971
29/05/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES46;1-;177;105;70;52;116;201;332;466;620;655;806;835
29/05/2021;ES46;1=;833;743;581;509;604;683;681;620;552;490;397;354
29/05/2021;ES46;2-;168;90;68;63;98;174;274;360;522;593;707;828
29/05/2021;ES46;2=;844;745;509;493;615;691;705;692;657;602;452;386
29/05/2021;ES47;1-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES47;1=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES47;2-;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES47;2=;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2021;ES48;1-;138;77;45;52;70;197;276;455;534;618;703;772
29/05/2021;ES48;1=;740;665;469;447;485;644;632;586;551;415;356;323
29/05/2021;ES48;2-;137;133;393;179;64;142;581;279;654;630;718;806
29/05/2021;ES48;2=;784;659;597;565;456;624;612;545;731;372;706;692
29/05/2021;ES49;1-;156;91;58;35;53;70;171;363;446;566;726;877
29/05/2021;ES49;1=;835;749;486;432;535;649;794;776;686;542;413;478
29/05/2021;ES49;2-;156;71;57;42;36;58;51;67;130;192;257;317
29/05/2021;ES49;2=;377;398;373;266;213;284;351;370;357;364;236;168
29/05/2021;ES50;1-;266;122;73;63;33;37;48;54;117;144;196;269
29/05/2021;ES50;1=;292;290;333;229;178;212;235;263;273;276;275;208
29/05/2021;ES50;2-;184;106;58;65;43;41;55;80;132;216;271;312
29/05/2021;ES50;2=;405;403;366;205;171;171;207;235;310;290;196;191
29/05/2021;ES51;1-;195;99;60;46;56;39;74;84;128;232;321;395
29/05/2021;ES51;1=;403;468;465;257;192;257;325;324;396;345;238;191
29/05/2021;ES51;2-;169;80;53;46;27;35;46;62;95;192;299;357
29/05/2021;ES51;2=;321;366;348;208;151;207;227;267;225;217;155;120
29/05/2021;ES52;1-;263;99;56;50;43;40;59;72;138;309;406;515
29/05/2021;ES52;1=;510;569;512;365;260;333;464;446;495;464;350;271
29/05/2021;ES52;2-;131;70;53;34;35;35;44;68;96;178;284;335
29/05/2021;ES52;2=;341;375;377;170;160;235;220;223;252;273;173;158
29/05/2021;ES53;1-;150;89;67;34;29;30;42;93;162;205;239;274
29/05/2021;ES53;1=;319;292;297;281;273;288;309;300;335;291;282;280
29/05/2021;ES53;2-;247;144;102;76;62;81;119;196;227;325;342;453
29/05/2021;ES53;2=;479;443;442;376;580;671;429;435;407;372;330;281
29/05/2021;ES54;1-;130;76;49;38;33;27;56;95;170;183;238;220
29/05/2021;ES54;1=;279;282;273;199;195;215;252;284;268;211;178;170
29/05/2021;ES54;2-;236;128;70;38;30;26;45;89;157;183;269;306
29/05/2021;ES54;2=;343;357;364;270;260;269;236;229;234;285;235;227
29/05/2021;ES55;1-;113;44;31;16;18;27;44;63;124;157;207;255
29/05/2021;ES55;1=;305;262;265;180;170;179;174;206;198;204;188;134
29/05/2021;ES55;2-;69;38;36;13;13;26;40;69;99;176;181;240
29/05/2021;ES55;2=;283;263;216;186;137;144;174;203;195;169;163;99
29/05/2021;ES56;1-;48;41;23;23;29;65;121;144;181;212;238;251
29/05/2021;ES56;1=;212;214;142;131;150;193;196;188;145;155;155;161
29/05/2021;ES56;2-;93;80;28;18;35;85;87;155;179;243;282;322
29/05/2021;ES56;2=;330;275;247;191;209;241;241;233;309;214;209;171
29/05/2021;ES57;1-;84;43;30;14;32;76;119;245;383;550;657;669
29/05/2021;ES57;1=;607;564;367;367;440;461;465;463;419;327;320;234
29/05/2021;ES57;2-;63;31;24;22;25;71;105;231;347;462;571;598
29/05/2021;ES57;2=;655;561;273;300;412;451;549;567;464;319;247;164
29/05/2021;ES58;1-;56;27;22;16;24;63;84;152;229;351;435;449
29/05/2021;ES58;1=;430;364;211;209;274;339;330;333;227;194;189;146
29/05/2021;ES58;2-;49;21;11;16;24;25;49;118;203;254;321;310
29/05/2021;ES58;2=;317;245;156;151;171;199;237;259;258;178;140;94
29/05/2021;ES59;1-;62;43;16;16;25;72;78;107;159;182;206;266
29/05/2021;ES59;1=;279;238;186;139;154;192;184;204;165;176;159;147
29/05/2021;ES59;2-;23;26;22;15;29;59;84;105;145;180;198;203
29/05/2021;ES59;2=;195;147;108;100;123;154;155;132;122;93;82;69
29/05/2021;ES60;1-;62;31;28;22;41;67;95;224;417;487;501;520
29/05/2021;ES60;1=;471;423;250;283;341;407;438;356;271;219;180;137
29/05/2021;ES60;2-;109;55;36;28;38;58;96;147;314;435;510;525
29/05/2021;ES60;2=;583;553;337;321;337;401;473;486;437;370;267;230
30/05/2021;ES01;1-;403;183;128;86;84;122;136;157;167;265;431;629
30/05/2021;ES01;1=;751;687;491;780;919;899;1034;1104;966;793;621;347
30/05/2021;ES01;2-;450;205;128;110;82;136;125;173;317;542;877;1016
30/05/2021;ES01;2=;1026;849;730;824;874;1026;973;889;855;739;494;343
30/05/2021;ES02;1-;561;418;249;176;141;115;108;154;167;271;393;530
30/05/2021;ES02;1=;644;666;633;562;505;632;623;652;618;598;577;465
30/05/2021;ES02;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES02;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES03;1-;592;295;141;136;108;97;152;326;377;537;801;1089
30/05/2021;ES03;1=;1186;1187;1283;763;713;883;1084;1111;1009;1066;784;422
30/05/2021;ES03;2-;459;239;92;82;73;63;66;125;216;311;421;615
30/05/2021;ES03;2=;667;857;817;677;517;628;662;754;713;699;517;308
30/05/2021;ES04;1-;501;271;161;125;101;92;107;143;184;248;381;584
30/05/2021;ES04;1=;675;828;930;537;523;700;844;987;972;905;662;421
30/05/2021;ES04;2-;303;160;86;59;66;32;51;121;141;209;303;421
30/05/2021;ES04;2=;497;546;515;287;268;375;421;372;372;373;250;188
30/05/2021;ES05;1-;2221;1321;634;393;268;262;322;407;491;832;1052;1487
30/05/2021;ES05;1=;1778;1841;1814;1647;1542;1939;1812;1901;1973;2004;1700;1466
30/05/2021;ES05;2-;929;609;359;186;156;224;410;419;563;783;1129;1571
30/05/2021;ES05;2=;1756;1835;1698;1219;1181;1699;1893;2022;1926;1796;1424;985
30/05/2021;ES06;1-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES06;1=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES06;2-;128;66;39;33;27;36;71;128;180;312;379;449
30/05/2021;ES06;2=;496;429;279;313;355;375;368;359;300;230;201;112
30/05/2021;ES07;1-;617;285;169;129;96;188;759;1869;2555;2103;1753;2053
30/05/2021;ES07;1=;2151;2612;3433;3464;3026;3384;3817;3513;2842;2253;1628;1052
30/05/2021;ES07;2-;310;156;78;85;184;575;2515;2324;2707;2547;2134;1906
30/05/2021;ES07;2=;1923;2004;2278;2108;2000;2076;2187;2069;1836;1539;949;641
30/05/2021;ES08;1-;639;450;363;235;217;155;181;235;283;341;475;646
30/05/2021;ES08;1=;777;772;774;734;728;824;802;836;745;779;576;547
30/05/2021;ES08;2-;783;489;333;248;202;197;199;228;256;344;463;638
30/05/2021;ES08;2=;772;834;773;798;759;740;737;778;813;785;648;622
30/05/2021;ES09;1-;570;485;338;264;237;189;180;223;278;438;573;835
30/05/2021;ES09;1=;870;939;926;785;654;701;682;695;612;649;539;494
30/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES10;2-;376;242;147;96;64;69;94;164;275;340;495;583
30/05/2021;ES10;2=;616;580;522;441;449;467;502;539;487;481;462;303
30/05/2021;ES11;1-;1500;1180;598;276;150;101;257;691;1103;1436;1966;2766
30/05/2021;ES11;1=;3447;3868;3906;3381;1935;2200;2802;3272;3232;3160;2858;2075
30/05/2021;ES11;2-;1947;1690;860;343;235;161;180;439;682;1154;1308;2196
30/05/2021;ES11;2=;480;652;851;801;387;473;818;958;1073;1784;1020;614
30/05/2021;ES12;1-;990;562;403;329;255;315;358;581;792;1243;1554;1873
30/05/2021;ES12;1=;1953;1933;1550;1625;1846;1916;1947;1865;1829;1605;1206;701
30/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES13;1-;429;251;192;139;125;156;170;262;381;546;740;909
30/05/2021;ES13;1=;1120;969;666;788;959;984;1090;1070;967;754;663;361
30/05/2021;ES13;2-;583;311;250;183;121;166;177;289;394;579;768;1053
30/05/2021;ES13;2=;1121;1183;920;951;999;1087;1175;1158;1109;863;786;460
30/05/2021;ES14;1-;90;48;35;21;22;20;43;69;118;160;267;244
30/05/2021;ES14;1=;346;352;358;391;338;281;234;222;203;255;189;51
30/05/2021;ES14;2-;44;26;33;13;14;9;17;36;40;87;102;170
30/05/2021;ES14;2=;179;186;118;120;104;121;125;177;158;107;57;30
30/05/2021;ES15;1-;122;76;48;28;37;68;118;156;187;312;439;431
30/05/2021;ES15;1=;525;452;291;296;360;393;395;375;379;280;229;97
30/05/2021;ES15;2-;87;52;43;37;29;39;57;98;117;214;331;368
30/05/2021;ES15;2=;496;437;241;298;369;415;502;476;428;272;159;87
30/05/2021;ES16;1-;511;280;191;158;131;149;197;306;448;647;886;1040
30/05/2021;ES16;1=;1383;1052;763;817;924;1007;1099;1030;898;732;649;381
30/05/2021;ES16;2-;361;191;154;119;123;147;174;219;368;543;727;885
30/05/2021;ES16;2=;1108;1002;642;691;805;966;1040;1008;874;665;493;247
30/05/2021;ES17;1-;821;493;352;289;241;318;411;648;892;1374;1901;2198
30/05/2021;ES17;1=;2561;2431;1701;1913;2376;2661;2654;2532;2498;1899;1185;617
30/05/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES18;1-;103;72;40;45;29;50;88;120;184;336;450;561
30/05/2021;ES18;1=;594;495;323;335;399;452;468;436;354;314;197;95
30/05/2021;ES18;2-;211;98;48;49;38;28;50;111;196;349;490;610
30/05/2021;ES18;2=;741;675;447;477;559;630;688;663;595;385;300;166
30/05/2021;ES19;1-;322;198;174;106;96;97;156;205;336;421;598;638
30/05/2021;ES19;1=;624;636;417;488;560;598;602;602;537;416;316;238
30/05/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES20;1-;4662;4871;2099;990;635;525;568;1160;1609;2451;3352;5283
30/05/2021;ES20;1=;6992;7819;8153;6900;5754;5894;7310;7817;7633;7643;7401;5893
30/05/2021;ES20;2-;4331;4111;1976;931;611;521;810;2000;2761;3074;4195;5740
30/05/2021;ES20;2=;7057;8299;9079;8512;5321;5750;7372;8676;8686;8341;7955;6877
30/05/2021;ES21;1-;152;88;65;47;38;60;84;144;262;354;533;598
30/05/2021;ES21;1=;722;590;401;415;473;466;539;569;570;395;264;126
30/05/2021;ES21;2-;233;117;77;77;75;91;133;186;303;527;669;836
30/05/2021;ES21;2=;923;831;411;494;637;748;831;790;672;400;267;121
30/05/2021;ES22;1-;644;426;229;157;131;121;152;182;251;367;514;739
30/05/2021;ES22;1=;906;955;903;759;617;768;858;829;890;668;619;479
30/05/2021;ES22;2-;776;458;266;166;122;132;157;245;298;423;596;875
30/05/2021;ES22;2=;1045;1105;971;771;640;879;813;902;886;874;717;641
30/05/2021;ES23;1-;1048;760;427;256;231;208;374;354;368;126;95;62
30/05/2021;ES23;1=;103;103;84;78;768;1379;1540;1668;1699;1468;1300;969
30/05/2021;ES23;2-;2296;1392;752;461;349;345;331;424;409;701;793;1311
30/05/2021;ES23;2=;1567;1762;1739;1662;1576;1703;1674;1677;1760;1719;1537;1350
30/05/2021;ES24;1-;395;188;99;66;58;52;60;49;91;142;237;313
30/05/2021;ES24;1=;404;501;379;279;270;321;308;263;310;288;234;223
30/05/2021;ES24;2-;195;147;92;72;54;42;64;80;95;182;271;365
30/05/2021;ES24;2=;414;430;321;237;179;237;243;250;238;208;184;150
30/05/2021;ES25;1-;109;97;93;52;42;36;40;53;60;83;95;129
30/05/2021;ES25;1=;148;185;150;189;172;153;160;161;136;165;136;125
30/05/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2021;ES26;1-;225;188;150;107;107;80;73;90;112;109;166;208
30/05/2021;ES26;1=;253;261;231;230;207;243;227;232;237;216;231;184
30/05/2021;ES26;2-;293;214;159;117;99;74;78;92;118;143;205;247
30/05/2021;ES26;2=;295;316;319;299;266;327;271;286;322;287;323;246
30/05/2021;ES27;1-;1107;728;526;355;279;244;266;346;335;541;862;1211
30/05/2021;ES27;1=;1587;1530;1465;1274;1122;1274;1346;1224;1216;1145;941;818
30/05/2021;ES27;2-;469;282;206;176;172;165;197;243;277;486;685;862
30/05/2021;ES27;2=;869;811;762;790;809;868;843;855;769;740;596;410
30/05/2021;ES28;1-;182;82;37;31;38;58;95;146;272;360;435;552
30/05/2021;ES28;1=;627;505;414;348;523;533;583;543;499;374;280;143
30/05/2021;ES28;2-;183;94;59;38;67;102;137;186;279;442;533;640
