centro_codigo,centro_nombre,centro_tipo_descripcion,centro_titularidad,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,url_colegio,direccion_coor_x,direccion_coor_y
28048166,VILLACONEJOS,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,PASEO,de Santa Ana,1,28360,170,Villaconejos,http://www.educa.madrid.org/cn.villaconejos,458604,4439654
28048181,VALDEMORILLO,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CMNO,Eras de San Juan,12,28210,160,Valdemorillo,http://www.educa.madrid.org/cn.valdemorillo,410276,4483822
28048208,LOS COMPAÑEROS,ESCUELA INFANTIL,PÚBLICO,CALLE,de Rafael Fernández Hijicos,12,28038,079,Madrid,http://www.educa.madrid.org/eei.loscompaneros.madrid,445976,4471421
28048269,ARAYA,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE,de Ramón Power,9,28043,079,Madrid,www.colegioaraya.org,446428,4479420
28048282,PUERTA BONITA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,del Padre Amigo,5,28025,079,Madrid,http://www.educa.madrid.org/ies.puertabonita.madrid,437217,4470150
28048294,HOTEL ESCUELA DE LA COMUNIDAD DE MADRID,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CTRA,de Colmenar Viejo,k12.8,28049,079,Madrid,http://www.educa.madrid.org/ies.hotelescuela.madrid,442165,4486317
28048324,B.R.A.-INSTITUCION,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,de la Salvia,48,28109,006,Alcobendas,http://www.educa.madrid.org/cpr.brains-lamoraleja.alcobendas,446505,4486823
28048348,SANTA CATALINA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de la Fuente del Rey,44,28023,079,Madrid,www.escuelainfantiasantacatalina.es,434179,4478924
28048403,CLARA CAMPOAMOR,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Luis Morales,2,28982,106,Parla,http://www.educa.madrid.org/cp.claracampoamor.parla,435403,4454752
28048476,FEDERICO GARCIA LORCA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Gimnasio,1,28290,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/ies.garcialorca.lasrozas,423904,4489337
28048491,PERALES DE TAJUÑA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Mayor Alta,37,28540,110,Perales de Tajuña,http://www.educa.madrid.org/em.perales,469999,4454034
28048506,S.LORENZO DE EL ESCORIAL,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Vista Bella,5,28200,131,San Lorenzo de El Escorial,http://www.educa.madrid.org/em.elescorial,403859,4494690
28048518,TIELMES,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,REAL,39,28550,146,Tielmes,http://www.educa.madrid.org/em.tielmes,472925,4454926
28048521,VALDILECHA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Miguel de Cervantes,4,28511,165,Valdilecha,http://www.educa.madrid.org/em.valdilecha,474525,4460413
28048531,CAMPO REAL,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CTRA,Villar del Olmo,4,28510,033,Campo Real,http://www.educa.madrid.org/em.camporeal,467687,4465342
28048543,SOTO DEL REAL,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Orden-Prado Real,10,28791,144,Soto del Real,http://www.educa.madrid.org/em.soto,433870,4511595
28048555,VILLAVICIOSA DE ODON,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Arroyo,12,28670,181,Villaviciosa de Odón,http://www.educa.madrid.org/em.villaviciosa,423441,4468168
28048579,LA LOCOMOTORA,ESCUELA INFANTIL,PÚBLICO,AVDA,de Pontevedra,2,28702,134,San Sebastián de los Reyes,http://www.educa.madrid.org/eei.lalocomotora.sansebastian,446942,4490119
28048580,EL MOLINO,ESCUELA INFANTIL,PÚBLICO,AVDA,de Europa,25,28943,058,Fuenlabrada,http://www.educa.madrid.org/eei.elmolino.fuenlabrada,431209,4459789
28048592,TRIANGULO,ESCUELA INFANTIL,PÚBLICO,CALLE,Córdoba,15,28320,113,Pinto,http://www.educa.madrid.org/eei.triangulo.pinto,440892,4455004
28048609,EL ROMANCERO,ESCUELA INFANTIL,PÚBLICO,CALLE,Dinamarca,11,28916,074,Leganés,http://www.educa.madrid.org/eei.elromancero.leganes,436922,4465730
28048610,GLORIA FUERTES,ESCUELA INFANTIL,PÚBLICO,CALLE,León Felipe,24,28500,014,Arganda del Rey,http://www.educa.madrid.org/eei.gloriafuertes.arganda,462171,4461063
28048622,EL ESPINILLO,ESCUELA INFANTIL,PÚBLICO,PSAJE,de la Avenencia,2,28041,079,Madrid,http://www.educa.madrid.org/eei.elespinillo.madrid,441633,4467893
28048634,GLORIA FUERTES,ESCUELA INFANTIL,PÚBLICO,CALLE,de las Islas Cíes,2,28924,007,Alcorcón,http://www.educa.madrid.org/eei.gloriafuertes.alcorcon,431109,4466415
28048646,PLATERO Y YO,ESCUELA INFANTIL,PÚBLICO,CALLE,de Jacinto Benavente,15,28970,073,Humanes de Madrid,http://www.educa.madrid.org/eei.platero.humanes,429980,4456910
28048658,PILOCHA,ESCUELA INFANTIL,PÚBLICO,CALLE,de Antonio Machado,s/n,28840,084,Mejorada del Campo,http://www.educa.madrid.org/eei.pilocha.mejorada,459205,4471594
28048661,LA PRADERA,ESCUELA INFANTIL,PÚBLICO,CALLE,de Antonio Vico,8,28019,079,Madrid,http://www.educa.madrid.org/eei.lapradera.madrid,438949,4472110
28048671,MAESTRA MARIA ANGELES CABELLO,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,AVDA,de los Arrieros,4,28721,029,Cabanillas de la Sierra,http://www.educa.madrid.org/cn.cabanillas,447091,4519661
28048683,GUADARRAMA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de los Dos Escoriales,3,28440,068,Guadarrama,http://www.educa.madrid.org/cn.guadarrama,408106,4502557
28048695,BURBUJAS,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,San Bernardo,13,28917,074,Leganés,http://www.educa.madrid.org/cn.burbujas.leganes,433825,4468053
28048701,FEDERICO GARCIA LORCA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Molino,3,28890,075,Loeches,http://www.educa.madrid.org/cn.garcialorca.loeches,464930,4470391
28048713,NAVALAFUENTE,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Santa Águeda,14,28729,094,Navalafuente,http://www.educa.madrid.org/cn.navalafuente,443116,4518774
28048725,REDUEÑA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de las Eras,s/n,28721,121,Redueña,http://www.educa.madrid.org/cn.reduena,448934,4518510
28048737,EL OLMO,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Carlos Ruiz,13,28512,179,Villar del Olmo,http://www.educa.madrid.org/cn.elolmo.villardelolmo,480001,4465173
28048749,MARIONETAS,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Mondéjar,29,28810,172,Villalbilla,http://www.educa.madrid.org/cn.villalbilla,474535,4475921
28048750,VILLAVIEJA DE LOZOYA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de la Fragua,2,28739,182,Villavieja del Lozoya,http://www.educa.madrid.org/cn.villavieja,443611,4539574
28048762,LA CANDELARIA,ESCUELA INFANTIL,PÚBLICO,CALLE,Abedul,1,28864,002,Ajalvir,http://www.educa.madrid.org/cn.candelaria.ajalvir,459661,4487429
28048774,ALARCON,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,San Jorge,25,28224,115,Pozuelo de Alarcón,www.colegioalarcon.com,432070,4477000
28048816,LA CIGÜEÑA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Ramón y Cajal,40,28330,132,San Martín de la Vega,,450897,4451015
28048831,PEQUEÑINES,ESCUELA INFANTIL PRIVADA,PRIVADO,PASEO,Imperial,91,28005,079,Madrid,,439350,4472659
28048841,CASCARON,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Dehesillas,4,28260,061,Galapagar,,414396,4492084
28048877,VIRGEN DE LA VEGA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de la Comunidad de Madrid,20,28944,058,Fuenlabrada,http://www.educa.madrid.org/cc.virgendelavega.fuenlabrada,432417,4459007
28048907,NUBES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Caño Viejo,48,28400,047,Collado Villalba,,416185,4499308
28048919,CEU-INSTITUTO SUPERIOR DE ESTUDIOS PROFESIONALES,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,CALLE,de los Pirineos,55,28040,079,Madrid,www.isepceu.es,439048,4478336
28048932,NORFOLK,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Ronda Sur,2-6,28863,041,Cobeña,http://www.colegionorfolk.com,457891,4490567
28048944,COLEGIO EUROPEO ARISTOS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,AVDA,de Juan Carlos I,12,28905,065,Getafe,,436115,4460903
28048956,CRI-CRI,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,CALLE,del Corregidor Juan Francisco de Luján,21,28030,079,Madrid,,444996,4472680
28048971,EL ARRULLO,ESCUELA INFANTIL PRIVADA,PRIVADO,BULEV,de José Prat,7,28032,079,Madrid,,446999,4472176
28048981,LOS ALAMOS,ESCUELA INFANTIL,PÚBLICO,CALLE,Gerardo Diego,s/n,28223,115,Pozuelo de Alarcón,http://www.educa.madrid.org/eei.losalamos.pozuelodealarcon,430645,4475951
28048993,MADRIGAL,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de la Tía Javiera,2,28942,058,Fuenlabrada,http://www.colegiomadrigal.com,428541,4461912
28049021,VALDELAPARRA,ESCUELA INFANTIL,PÚBLICO,AVDA,de Camilo José Cela,26,28100,006,Alcobendas,http://www.educa.madrid.org/eei.valdelaparra.alcobendas,444256,4488176
28049031,EFA VALDEMILANOS,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,CALLE,de los Ganaderos,1,28770,045,Colmenar Viejo,http://www.efavaldemilanos.org,435581,4501460
28049055,ARCO IRIS,ESCUELA INFANTIL,PÚBLICO,CALLE,Valverde de Alcala,1,28806,005,Alcalá de Henares,http://www.educa.madrid.org/eei.arcoiris.alcala,468910,4482353
28049067,BARCO DE PAPEL,ESCUELA INFANTIL,PÚBLICO,AVDA,de los Cinco Siglos,1,28600,096,Navalcarnero,http://www.educa.madrid.org/eei.barcodepapel.navalcarnero,413730,4459463
28049079,ZARABANDA,ESCUELA INFANTIL,PÚBLICO,CALLE,Ataúlfo Argenta,2,28981,106,Parla,http://www.educa.madrid.org/eei.zarabanda.parla,434343,4453540
28049080,ROSA CARAMELO,ESCUELA INFANTIL,PÚBLICO,CALLE,de Gabriela Mistral,8,28919,074,Leganés,http://www.educa.madrid.org/eei.rosacaramelo.leganes,436662,4466241
28049092,LOS CEDROS,ESCUELA INFANTIL,PÚBLICO,CMNO,Móstoles,1,28691,176,Villanueva de la Cañada,http://www.educa.madrid.org/eei.loscedros.villanuevadelacanada,414979,4477591
28049109,HUERTA CHICA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de la Solana,s/n,28830,130,San Fernando de Henares,http://www.educa.madrid.org/cn.huertachica.sanfernando,454750,4474648
28049110,GLORIA FUERTES,ESCUELA INFANTIL,PÚBLICO,AVDA,de España,s/n,28791,144,Soto del Real,http://www.educa.madrid.org/eei.gloriafuertes.soto,433429,4511685
28049134,PASACALLES,ESCUELA INFANTIL,PÚBLICO,CALLE,de Miguel Delibes,1,28110,009,Algete,http://www.educa.madrid.org/eei.pasacalles.algete,457304,4494553
28049146,PIRUETAS,ESCUELA INFANTIL,PÚBLICO,AVDA,CANILLEJAS A VICALVARO,82,28022,079,Madrid,http://www.educa.madrid.org/eei.piruetas.madrid,448013,4474962
28049158,COLORINES,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,AVDA,de España,66,28903,065,Getafe,http://www.educa.madrid.org/cn.colorines.getafe,439035,4463105
28049183,REPUBLICA DEL BRASIL,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,AVDA,de los Fueros,34,28041,079,Madrid,http://www.educa.madrid.org/cn.brasil.madrid,441465,4469078
28049195,CANCIONERO,ESCUELA INFANTIL,PÚBLICO,CALLE,Emilia Pardo Bazán,s/n,28903,065,Getafe,http://www.educa.madrid.org/eei.cancionero.getafe,438412,4464061
28049201,VALLE DE LUZ,ESCUELA INFANTIL,PÚBLICO,CALLE,las Dálias,3,28460,087,"Molinos, Los",http://www.educa.madrid.org/eei.valledeluz.losmolinos,409079,4507399
28049237,ESCUELA SUPERIOR DE FORMACION,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,CALLE,del Doctor Esquerdo,160,28007,079,Madrid,www.esf.es,442853,4472717
28049250,MENAGAR,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Chile,12,28016,079,Madrid,http://www.menagar.com,442721,4478607
28049274,ELLALUNA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Pandora,23,28037,079,Madrid,http://educacionlibrelaluna.wixsite.com/ellaluna,447783,4476766
28049286,LALY,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Europa,4,28036,079,Madrid,,441907,4479719
28049304,EL TREN DE LOS NIÑOS,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de Burgos,34,28036,079,Madrid,www.escuelainfantileltrendelosniños.es,442815,4481264
28049316,SAINT ANNE'S SCHOOL (BRITANICO),CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,AVDA,de Alfonso XIII,162,28016,079,Madrid,,442844,4479087
28049328,TRASGOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Eras de Arriba,11,28794,067,Guadalix de la Sierra,,440844,4515180
28049341,CENTRO DE CAPACITACION AGRARIA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA,Viveros,1,28670,181,Villaviciosa de Odón,http://www.educa.madrid.org/ies.capacitacionagraria.villaviciosa,424379,4468054
28049365,GUINDALERA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Bóston,1,28028,079,Madrid,http://www.educa.madrid.org/cp.guindalera.madrid,443436,4476492
28049377,MARIA MOLINER,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Arcos de Jalón,34,28037,079,Madrid,http://www.educa.madrid.org/cp.mariamoliner.madrid,447510,4474813
28049389,MAESTRA TRINIDAD GARCIA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Cáceres,6,28941,058,Fuenlabrada,http://www.educa.madrid.org/cp.trinidadgarcia.fuenlabrada,431882,4460216
28049390,ANTONIO MACHADO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Comunidad de Madrid,4,28944,058,Fuenlabrada,http://www.educa.madrid.org/cp.machado.fuenlabrada,432040,4458845
28049407,GINER DE LOS RIOS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de los Andes,s/n,28945,058,Fuenlabrada,http://www.educa.madrid.org/cp.ginerdelosrios.fuenlabrada,433265,4460871
28049419,LEON FELIPE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Carlos V,28,28936,092,Móstoles,http://www.educa.madrid.org/cp.leonfelipe.mostoles,427624,4463574
28049420,MIGUEL DELIBES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de la O.N.U.,19,28936,092,Móstoles,http://www.educa.madrid.org/cp.delibes.mostoles,427577,4464445
28049432,PABLO SOROZABAL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Hermanos Pinzón,21,28936,092,Móstoles,http://www.educa.madrid.org/cp.sorozabal.mostoles,427684,4463908
28049444,ALONSO CANO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Alonso Cano,1,28932,092,Móstoles,http://www.educa.madrid.org/cp.alonsocano.mostoles,425970,4465061
28049456,SEVERO OCHOA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Violeta,7,28933,092,Móstoles,http://www.educa.madrid.org/cp.severoochoa.mostoles,426336,4465491
28049468,JOAN MIRO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,París,3,28938,092,Móstoles,http://www.educa.madrid.org/cp.joanmiro.mostoles,426785,4463227
28049471,KINDERPARADIES  (ALEMAN),CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CALLE,de Peña Pintada,13,28034,079,Madrid,http://www.kinderparadies-madrid.com,440422,4482597
28049481,RAFAEL ALBERTI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO,de las Provincias,s/n,28523,123,Rivas-Vaciamadrid,http://www.educa.madrid.org/cp.rafaelalberti.rivas,454410,4469362
28049493,GLORIA FUERTES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Estación,36,28880,083,Meco,http://www.educa.madrid.org/cp.gloriafuertes.meco,472603,4489031
28049501,LOS PINOS AYELEM,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de los Pinos,16,28922,007,Alcorcón,www.ayeleminfantil.com,429086,4465756
28049523,CHIQUILIN,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,BILBAO,25,28523,123,Rivas-Vaciamadrid,,454400,4469167
28049547,LA MILAGROSA,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,PLAZA,de Turia,8,28935,092,Móstoles,http://www.lamilagrosaformacion.es,425879,4463115
28049572,A.E.I.O.U.,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de los Yébenes,92,28047,079,Madrid,,436072,4471596
28049596,CATALINA LABOURE,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de la Marroquina,45,28030,079,Madrid,,444988,4473293
28049602,ADEMO,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE,de la Hacienda de Pavones,328,28030,079,Madrid,http://www.educa.madrid.org/cc.fundacionademo.madrid,445836,4472384
28049614,FUNDACION TOMILLO,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,CALLE,de Albuñuelas,13-15,28041,079,Madrid,http://www.educa.madrid.org/cc.fundaciontomillo.madrid,440741,4468613
28049626,SERRACINES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,romeral,15,28815,057,Fresno de Torote,http://www.educa.madrid.org/cp.serracines.fresno,466367,4496788
28049638,CABAS,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE,"Epidauro, 53 bis IV",,28232,127,"Rozas de Madrid, Las",http://www.escuelainfantilcabas.edu.es,423235,4485926
28049641,ABETITOS AND CHILDREN,ESCUELA INFANTIL PRIVADA,PRIVADO,CTRA,Daganzo,"k1,5",28806,005,Alcalá de Henares,www.losabetitos.com,467640,4482669
28049651,PROJARDIN DELICIAS,ESCUELA INFANTIL PRIVADA,PRIVADO,PASEO,de las Delicias,65,28045,079,Madrid,www.projardin.es,441110,4472241
28049663,COLEGIO EUROPEO DE MADRID,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,CTRA,de la Coruña,k.19,28231,127,"Rozas de Madrid, Las",http://www.colegioeuropeodemadrid.com/,424754,4487890
28049705,PROJARDIN PINAR,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Ramón Camarero,3,28035,079,Madrid,http://www.projardin.es,438160,4481493
28049742,NEMOMARLIN MAJADAHONDA DELTA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Blas de Otero,s/n,28220,080,Majadahonda,,425321,4480345
28049754,RUNNYMEDE COLLEGE (BRITANICO),CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CALLE,de la Salvia,30,28109,006,Alcobendas,,446547,4486642
28049766,PROJARDIN POZUELO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,París,1,28224,115,Pozuelo de Alarcón,,431452,4476225
28049808,MUSICA CREATIVA,CENTRO AUTORIZADO PROFESIONAL  DE MÚSICA Y DANZA,PRIVADO,CALLE,de la Palma,35,28004,079,Madrid,,440242,4475314
28049811,TEMPO MUSICAL,CENTRO AUTORIZADO PROFESIONAL DE MÚSICA,PRIVADO,CALLE,de Ramón de Aguinaga,15,28028,079,Madrid,www.tempomusical.es,443818,4475350
28049833,MORATA DE TAJUÑA  Nº 2,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,del Grupo Escolar,1,28530,091,Morata de Tajuña,http://www.educa.madrid.org/cn.morata2,462549,4453470
28049845,BAOBAB,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,San José,s/n,28341,161,Valdemoro,http://www.educa.madrid.org/cn.baobab.valdemoro,442013,4449004
28049857,EL VALLE,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Cordel de Pavones,2,28032,079,Madrid,http://www.educa.madrid.org/cc.elvalle.madrid,447582,4472646
28049894,MAMATINA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Humera,37,28023,079,Madrid,,433686,4477943
28049912,CEV CENTRO DE ESTUDIOS DEL VIDEO,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,CALLE,de Gaztambide,65,28015,079,Madrid,http://cev.com,439318,4476562
28049951,DANIEL VAZQUEZ DIAZ,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,de Armenteros,46,28039,079,Madrid,http://www.educa.madrid.org/cn.danielvazquezdi.madrid,439554,4479592
28049961,SAN MIGUEL,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,AVDA,de la Virgen del Carmen,32,28033,079,Madrid,http://www.educa.madrid.org/cn.sanmiguel.madrid,444705,4480614
28049985,ALPEDRETE,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,PLAZA,de Francisco Rabal,2,28430,010,Alpedrete,http://www.educa.madrid.org/em.alpedrete,413400,4501188
28049997,BELMONTE DE TAJO,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,Tomás Díaz Vázquez,8,28390,019,Belmonte de Tajo,http://www.educa.madrid.org/em.belmonte,471386,4442716
28050008,CARABAÑA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,del Real,100,28560,035,Carabaña,http://www.educa.madrid.org/em.carabana,479898,4456003
28050011,CERCEDILLA,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,de la Carrera del Señor,7,28470,038,Cercedilla,http://www.educa.madrid.org/emd.cercedilla,410749,4510548
28050021,CHAPINERIA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Colmenar,13,28694,051,Chapinería,http://www.educa.madrid.org/em.chapineria,397312,4470664
28050033,CIEMPOZUELOS,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,Mayor,1,28350,040,Ciempozuelos,http://www.educa.madrid.org/emd.ciempozuelos,447315,4445570
28050045,EL ALAMO,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,del Romero,1,28607,004,"Álamo, El",http://www.educa.madrid.org/em.elalamo,415582,4453708
28050057,FUENTIDUEÑA DE TAJO,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,de Don Silvino Real,7,28597,060,Fuentidueña de Tajo,http://www.educa.madrid.org/em.fuentiduena,486230,4440957
28050069,MECO,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,de Santa María de la Cabeza,2,28880,083,Meco,http://www.educa.madrid.org/em.meco,472161,4489102
28050070,MORATA DE TAJUÑA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,de la Tarayuela,s/n,28530,091,Morata de Tajuña,http://www.educa.madrid.org/em.morata,462461,4453499
28050082,NUEVO BAZTAN,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,del Prado,5,28514,100,Nuevo Baztán,http://www.educa.madrid.org/em.nuevobaztan,479340,4468321
28050094,ORUSCO DE TAJUÑA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,José Cañaveras,s/n,28570,102,Orusco de Tajuña,http://www.educa.madrid.org/em.orusco,482313,4459333
28050100,TORREJON DE LA CALZADA (ESC. MUN. MUSICA),ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Veintisiete de Octubre,,28991,149,Torrejón de la Calzada,http://www.educa.madrid.org/em.torrejondelacalzada,432246,4450136
28050112,TORRELAGUNA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,Doctor Manuel Hidalgo Huertas,2,28180,151,Torrelaguna,http://www.educa.madrid.org/em.torrelaguna,454401,4519640
28050124,TORREMOCHA DE JARAMA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,del Canal de Isabel II,18,28189,153,Torremocha de Jarama,http://www.educa.madrid.org/em.torremocha,458090,4520678
28050136,TORRES DE LA ALAMEDA (ESC. MUN. MUSICA),ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE,de las Escuelas,8,28813,154,Torres de la Alameda,http://www.educa.madrid.org/em.torres,469443,4472733
28050148,VELILLA,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,de Paz Camacho,70,28891,167,Velilla de San Antonio,http://www.educa.madrid.org/emd.velilla,458645,4469246
28050151,VILLA DEL PRADO,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,PLAZA,de Francisco Cales Otero,1,28630,171,Villa del Prado,http://www.educa.madrid.org/em.villadelprado,389185,4458881
28050161,VILLANUEVA DE LA CAÑADA,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,Olivar,10,28691,176,Villanueva de la Cañada,http://www.educa.madrid.org/emd.villanuevadelacanada,415093,4478136
28050173,LAGOMAR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,MAR ADRIÁTICO,5,28341,161,Valdemoro,http://www.educa.madrid.org/cc.lagomar.valdemoro,441734,4447691
