MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
3569270;SITUADO APARCABICICLETAS - JUNTO A CARRIL BICI;2;ARGANZUELA;26;PALOS DE MOGUER;OPERATIVO;;GLORIETA;SANTA MARIA DE LA CABEZA;4;11009880;
3569272;SITUADO APARCABICICLETAS - POLIDEPORTIVO LAS CRUCES;10;LATINA;107;LAS AGUILAS;OPERATIVO;;AVENIDA;POBLADOS;72;31034963;
3569405;SITUADO APARCABICICLETAS - C/ DUQUE DE NAJERA Nº3;1;CENTRO;11;PALACIO;OPERATIVO;;CALLE;DUQUE DE NAJERA;3;31038731;
3569426;SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO CIUDAD DE LOS ÁNGELES;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;02/11/2017;CALLE;LA ALEGRIA DE LA HUERTA;6;11128504;
3569427;SITUADOS_APARCABICICLETAS - PASEO DE ALBERTO PALACIOS 15;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;02/11/2017;PASEO;ALBERTO PALACIOS;15;11124234;
3569428;SITUADOS_APARCABICICLETAS - JUNTA MUNICIPAL DEL DISTRITO DE VILLAVERDE;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;02/11/2017;CALLE;ARROYO BUENO;53;11124899;
3569429;SITUADOS_APARCABICICLETAS - I.E.S. EL ESPINILLO;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;02/11/2017;CALLE;UNANIMIDAD;13;31018923;
3569430;SITUADO_APARCABICICLETAS - Calle de Puerto Serrano, 3;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;02/11/2017;CALLE;MARISMAS;14B;11099283;
3575550;SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA VIEJA 62;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;26/10/2017;CALLE;SIERRA VIEJA;62;31009833;
3575644;SITUADOS_APARCABICICLETAS - CEIP MAESTRO PADILLA;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;14/11/2017;AVENIDA;PESETA;112;31040803;
3575653;SITUADOS_APARCABICICLETAS - CALLE DEL PATRIMONIO DE LA HUMANIDAD 37;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;14/11/2017;CALLE;PATRIMONIO DE LA HUMANIDAD;37;31034585;
3577914;SITUADO_APARCABICICLETAS - CALLE DE SAN CIPRIANO;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;16/11/2017;AVENIDA;DAROCA;327;31010246;
3579662;SITUADO_APARCABICICLETAS - CALLE DEL CONGOSTO, 78;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;17/11/2017;AVENIDA;CERRO MILANO;3;31029806;
3844950;SITUADOS_APARCABICICLETAS - EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID, S.A.;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;07/12/2017;AVENIDA;POBLADOS;122;31007172;
3847355;SITUADO APARCABICICLETAS - CALLE SAN VENANCIO 34;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;SAN VENANCIO;34;31006300;
3847500;SITUADO APARCABICICLETAS - AVENIDA ARCENTALES 28;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;ARCENTALES;28;31024129;
3847544;SITUADO APARCABICICLETAS - AVENIDA CANILLEJAS A VICALVARO 67;20;SAN BLAS-CANILLEJAS;202;HELLIN;OPERATIVO;;AVENIDA;CANILLEJAS A VICALVARO;67;20096985;
3848671;SITUADO APARCABICICLETAS - CALLE PUERTO DE SANTA MARIA 16;16;HORTALEZA;162;PIOVERA;OPERATIVO;;CALLE;PUERTO DE SANTA MARIA;16;11114817;
3848681;SITUADO_APARCABICICLETAS COLEGIO SENARA;14;MORATALAZ;146;VINATEROS;OPERATIVO;19/04/2018;AVENIDA;MORATALAZ;178B;20181694;
3912931;SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO CODERCH 59;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JOSE ANTONIO CODERCH;59;31039798;
3912936;SITUADO APARCABICICLETAS - CALLE FELIX CANDELA 14;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;FELIX CANDELA;14;31038954;
3912941;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 15;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;SECUNDINO ZUAZO;15;31039567;
3912945;SITUADO APARCABICICLETAS - CALLE LUIS MARTINEZ FEDUCHI 64;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;LUIS MARTINEZ FEDUCHI;64;31042500;
3912950;SITUADO APARCABICICLETAS - CALLE MARIA DE LAS MERCEDES DE BORBON 228;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;MARIA DE LAS MERCEDES DE BORBON;228;31045033;
3912955;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 42;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;SECUNDINO ZUAZO;42;31041155;
3913486;SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 68;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;FINA DE CALDERON;68;31039808;
3913489;SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 34;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;FINA DE CALDERON;34;31043349;
3913492;SITUADO APARCABICICLETAS - CALLE LUIS MARTINEZ FEDUCHI 96;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;LUIS MARTINEZ FEDUCHI;96;31041752;
3913494;SITUADO APARCABICICLETAS - CAMINO HUERTA 25;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CAMINO;HUERTA;25;20178427;
3913497;SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 14;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;FINA DE CALDERON;14;31047672;
3913500;SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 8;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;FINA DE CALDERON;8;31039805;
3913503;SITUADO APARCABICICLETAS - CALLE MARIA DE LAS MERCEDES DE BORBON 190;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;MARIA DE LAS MERCEDES DE BORBON;190;31052866;
3913506;SITUADO APARCABICICLETAS - CALLE LUIS MOYA BLANCO 75;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;LUIS MOYA BLANCO;75;31039813;
3913509;SITUADO APARCABICICLETAS - CALLE LUIS MOYA BLANCO 78;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;LUIS MOYA BLANCO;78;31039812;
3913511;SITUADO APARCABICICLETAS - AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 162;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;FRANCISCO JAVIER SAENZ DE OIZA;162;31041492;
3913514;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 99;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;SECUNDINO ZUAZO;99;31039918;
3913517;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 102;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;SECUNDINO ZUAZO;102;31042950;
3913520;SITUADO APARCABICICLETAS - CALLE JOSEFINA ALDECOA 8;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JOSEFINA ALDECOA;8;31039817;
3913524;SITUADO APARCABICICLETAS - CALLE MARIA DE LAS MERCEDES DE BORBON 120;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;MARIA DE LAS MERCEDES DE BORBON;120;31050576;
3913526;SITUADO APARCABICICLETAS - AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 242;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;FRANCISCO JAVIER SAENZ DE OIZA;242;31049466;
3913529;SITUADO APARCABICICLETAS - CALLE LEANDRO SILVA 29;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;LEANDRO SILVA;29;31038914;
3913532;SITUADO APARCABICICLETAS - CALLE LEANDRO SILVA 29;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;LEANDRO SILVA;29;31038914;
3913535;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 134;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;SECUNDINO ZUAZO;134;31039692;
3913537;SITUADO APARCABICICLETAS - CALLE JORDI SOLE TURA 8;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JORDI SOLE TURA;8;31039531;
3914117;SITUADO APARCABICICLETAS - CALLE JORDI SOLE TURA 26;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JORDI SOLE TURA;26;31051935;
3914121;SITUADO APARCABICICLETAS - CALLE JORDI SOLE TURA 13;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JORDI SOLE TURA;13;31039542;
3914125;SITUADO APARCABICICLETAS - CALLE JULIO CANO LASSO 47;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JULIO CANO LASSO;47;31040778;
3914129;SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;7;31039096;
3914134;SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 8;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;8;31039920;
3914138;SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;25;31039111;
3914142;SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 35;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;35;31039125;
3914147;SITUADO APARCABICICLETAS - CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 65;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;65;31039158;
3914152;SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 7;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;ESTANISLAO PEREZ PITA;7;31039165;
3914158;SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 28;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;ESTANISLAO PEREZ PITA;28;31041163;
3914164;SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 56;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;ESTANISLAO PEREZ PITA;56;31043621;
3914171;SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 66;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;ESTANISLAO PEREZ PITA;66;31039921;
3914176;SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 71;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;ESTANISLAO PEREZ PITA;71;31039237;
3914181;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 7;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;7;31039242;
3914186;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 10;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;10;31043294;
3914193;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 29;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;29;31039266;
3914209;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 34;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;34;31039279;
3914213;SITUADO APARCABICICLETAS - CALLE ESTANISLAO PEREZ PITA 44;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;ESTANISLAO PEREZ PITA;44;31041171;
3914214;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 48;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;48;31039294;
3914215;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 69;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;69;31039308;
3914216;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 70;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;70;31039314;
3914220;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 81;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;81;31039323;
3914223;SITUADO APARCABICICLETAS - CALLE MARIA REICHE 86;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;MARIA REICHE;86;31039330;
3914227;SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 1;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;CALLE;FERNANDO HIGUERAS;1;31040087;
3914392;SITUADO APARCABICICLETAS - AVENIDA JUAN ANTONIO SAMARANCH 33;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;JUAN ANTONIO SAMARANCH;33;31042740;
3914394;SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 69;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;FERNANDO HIGUERAS;69;31042716;
3914398;SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 69;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;FERNANDO HIGUERAS;69;31042716;
3914402;SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 85;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;FERNANDO HIGUERAS;85;31039415;
3914406;SITUADO APARCABICICLETAS - CALLE FERNANDO HIGUERAS 105;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;CALLE;FERNANDO HIGUERAS;105;31039443;
3914411;SITUADO APARCABICICLETAS - AVENIDA LAS FUERZAS ARMADAS 5;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;LAS FUERZAS ARMADAS;5;31035488;
3914416;SITUADO APARCABICICLETAS - AVENIDA ALEJANDRO DE LA SOTA 6;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;ALEJANDRO DE LA SOTA;6;31042733;
3914421;SITUADO APARCABICICLETAS - AVENIDA LAS FUERZAS ARMADAS 9;21;BARAJAS;214;TIMON;OPERATIVO;01/02/2018;AVENIDA;LAS FUERZAS ARMADAS;9;31035600;
3914428;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 80;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/02/2018;AVENIDA;SECUNDINO ZUAZO;80;31039636;
3965609;SITUADOS_APARCABICICLETAS - AUTOVÍA DEL SUR;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;18/12/2017;AVENIDA;LOS ROSALES;129;31051872;
4704599;SITUADO APARCABICICLETAS - CALLE LAS PEDROÑERAS 1;16;HORTALEZA;163;CANILLAS;OPERATIVO;01/03/2013;CALLE;LAS PEDRO�ERAS;1;20055166;
4704600;SITUADO APARCABICICLETAS - CALLE ACONCAGUA 4;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;01/03/2013;CALLE;ACONCAGUA;4;31017762;
4704601;SITUADO APARCABICICLETAS - CALLE NEVADO DEL RUIZ 4;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;01/03/2013;CALLE;NEVADO DEL RUIZ;4;20155744;
4704602;SITUADO APARCABICICLETAS - CALLE MAR DE LAS ANTILLAS 10;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;01/03/2013;CALLE;MAR DE LAS ANTILLAS;10;31012936;
4704603;SITUADO APARCABICICLETAS - CALLE MAR MENOR 25;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;01/03/2013;CALLE;MAR MENOR;25;11119370;
4704604;SITUADO APARCABICICLETAS - CALLE SANTA VIRGILIA 19;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;01/03/2013;CALLE;SANTA VIRGILIA;19;31050802;
4704605;SITUADO APARCABICICLETAS - CARRETERA ESTACION DE HORTALEZA 18;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;01/03/2013;CARRETERA;ESTACION DE HORTALEZA;18;31041861;
4704606;SITUADO APARCABICICLETAS - CALLE CARRION DE LOS CONDES 21;16;HORTALEZA;165;APOSTOL SANTIAGO;OPERATIVO;01/03/2013;CALLE;CARRION DE LOS CONDES;21;11121086;
4704607;SITUADO APARCABICICLETAS - CALLE ROCIO JURADO 44;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;ROCIO JURADO;44;31044007;
4704608;SITUADO APARCABICICLETAS - AVENIDA LAS FUERZAS ARMADAS 166;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;AVENIDA;LAS FUERZAS ARMADAS;166;31043330;
4704609;SITUADO APARCABICICLETAS - CALLE HERMANOS GASCON 76;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;HERMANOS GASCON;76;31052128;
4704610;SITUADO APARCABICICLETAS - CALLE MAESTRA DOLORES MARCO 10;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;MAESTRA DOLORES MARCO;10;31039871;
4704611;SITUADO APARCABICICLETAS - CALLE JUAN DANIEL FULLAONDO 15;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;JUAN DANIEL FULLAONDO;15;31039883;
4704612;SITUADO APARCABICICLETAS - AVENIDA LAS FUERZAS ARMADAS 206;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;AVENIDA;LAS FUERZAS ARMADAS;206;31052130;
4704613;SITUADO APARCABICICLETAS - CALLE FRANCISCO UMBRAL 61;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;FRANCISCO UMBRAL;61;31043245;
4704614;SITUADO APARCABICICLETAS - CALLE FRANCISCO UMBRAL 59;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;FRANCISCO UMBRAL;59;31043244;
4704615;SITUADO APARCABICICLETAS - CALLE PROVISIONAL CARCAVAS OESTE UNO 18;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;PROVISIONAL CARCAVAS OESTE UNO;18;31046860;
4704616;SITUADO APARCABICICLETAS - CALLE PROVISIONAL CARCAVAS OESTE UNO 38;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;PROVISIONAL CARCAVAS OESTE UNO;38;31026279;
4704617;SITUADO APARCABICICLETAS - CALLE PROVISIONAL CARCAVAS OESTE UNO 70;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;PROVISIONAL CARCAVAS OESTE UNO;70;31028245;
4704618;SITUADO APARCABICICLETAS - CALLE PROVISIONAL CARCAVAS OESTE UNO 100;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;CALLE;PROVISIONAL CARCAVAS OESTE UNO;100;31028710;
4704619;SITUADO APARCABICICLETAS - AVENIDA PARTENON 12;21;BARAJAS;215;CORRALEJOS;OPERATIVO;01/03/2013;AVENIDA;PARTENON;12;20058479;
4704620;SITUADO APARCABICICLETAS - PASEO DOCE ESTRELLAS 3;21;BARAJAS;215;CORRALEJOS;OPERATIVO;01/03/2013;PASEO;DOCE ESTRELLAS;3;20058245;
4704621;SITUADO APARCABICICLETAS - CALLE BAHIA DE MALAGA 20;21;BARAJAS;215;CORRALEJOS;OPERATIVO;01/03/2013;CALLE;BAHIA DE MALAGA;20;31049849;
4704622;SITUADO APARCABICICLETAS - PLAZA JUBILADO 6;21;BARAJAS;213;CASCO H.BARAJAS;OPERATIVO;01/03/2013;PLAZA;JUBILADO;6;11143780;
4704623;SITUADO APARCABICICLETAS - CALLE CATAMARAN 9;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;01/03/2013;CALLE;CATAMARAN;9;20047353;
4704624;SITUADO APARCABICICLETAS - AVENIDA SUR DEL AEROPUERTO DE BARAJAS 36;21;BARAJAS;212;AEROPUERTO;OPERATIVO;01/03/2013;AVENIDA;SUR DEL AEROPUERTO DE BARAJAS;36;20167907;
4704625;SITUADO APARCABICICLETAS - PASEO GINEBRA 55;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;01/03/2013;PASEO;GINEBRA;55;20150424;
4704626;SITUADO APARCABICICLETAS - PASEO GINEBRA 55;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;01/03/2013;PASEO;GINEBRA;55;20150424;
4704627;SITUADO APARCABICICLETAS - CALLE VIRGEN DE AFRICA 11;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;01/03/2013;CALLE;VIRGEN DE AFRICA;11;31015872;
4704628;SITUADO APARCABICICLETAS - CALLE VIRGEN DE LA ALEGRIA 18;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;01/03/2013;CALLE;VIRGEN DE LA ALEGRIA;18;20083532;
4704629;SITUADO APARCABICICLETAS - CALLE VIRGEN DE NURIA 4;15;CIUDAD LINEAL;154;CONCEPCION;OPERATIVO;01/03/2013;CALLE;VIRGEN DE NURIA;4;31044468;
4704630;SITUADO APARCABICICLETAS - CALLE JOSE DEL HIERRO 1;15;CIUDAD LINEAL;153;QUINTANA;OPERATIVO;01/03/2013;CALLE;JOSE DEL HIERRO;1;20094442;
4704631;SITUADO APARCABICICLETAS - CALLE ASCAO 4;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;01/03/2013;CALLE;ASCAO;4;20169142;
4704632;SITUADO APARCABICICLETAS - AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;01/03/2013;AVENIDA;INSTITUCION LIBRE DE ENSEÑANZA;160;31022699;
4704633;SITUADO APARCABICICLETAS - CALLE SAN ROMAN DEL VALLE 8;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;01/03/2013;CALLE;SAN ROMAN DEL VALLE;8;31017433;
4704634;SITUADO APARCABICICLETAS - CALLE VALENTIN BEATO 6;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;OPERATIVO;01/03/2013;CALLE;VALENTIN BEATO;6;11133784;
4704635;SITUADO APARCABICICLETAS - AVENIDA SEPTIMA 13;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;01/03/2013;AVENIDA;SEPTIMA;13;31051332;
4704636;SITUADO APARCABICICLETAS - CALLE EUTERPE 27;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;01/03/2013;CALLE;EUTERPE;27;31007808;
4704637;SITUADO APARCABICICLETAS - CALLE EUTERPE 27;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;01/03/2013;CALLE;EUTERPE;27;31007808;
4704638;SITUADO APARCABICICLETAS - CALLE EUTERPE 5;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;01/03/2013;CALLE;EUTERPE;5;31007801;
4704639;SITUADO APARCABICICLETAS - CALLE CAMPEZO 4;20;SAN BLAS-CANILLEJAS;206;REJAS;OPERATIVO;01/03/2013;CALLE;CAMPEZO;4;11136499;
4704643;SITUADO APARCABICICLETAS - CALLE FLORENCIO CASTILLO 29;16;HORTALEZA;162;PIOVERA;OPERATIVO;01/03/2013;CALLE;FLORENCIO CASTILLO;29;20055058;
4704644;SITUADO APARCABICICLETAS - PLAZA LICEO 1;16;HORTALEZA;162;PIOVERA;OPERATIVO;01/03/2013;PLAZA;LICEO;1;20178837;
4704645;SITUADO APARCABICICLETAS - CARRETERA CANILLAS 2;16;HORTALEZA;163;CANILLAS;OPERATIVO;01/03/2013;CARRETERA;CANILLAS;2;20039662;
4704646;SITUADO APARCABICICLETAS - AVENIDA AZALEAS 28;16;HORTALEZA;161;PALOMAS;OPERATIVO;01/03/2013;AVENIDA;AZALEAS;28;11113147;
4704647;SITUADO APARCABICICLETAS - CALLE GUADALAJARA 46;16;HORTALEZA;161;PALOMAS;OPERATIVO;01/03/2013;CALLE;GUADALAJARA;46;31052484;
4704648;SITUADO APARCABICICLETAS - AVENIDA ANDES 52;16;HORTALEZA;161;PALOMAS;OPERATIVO;01/03/2013;AVENIDA;ANDES;52;31014972;
4732942;SITUADOS_APARCABICICLETAS - ROC 30 ROCÓDROMO DE MADRID;11;CARABANCHEL;113;SAN ISIDRO;OPERATIVO;12/01/2018;PASEO;SAN ILLAN;10;31045280;
4737309;SITUADO APARCABICICLETAS - CALLE JUAN BRAVO 16;4;SALAMANCA;46;CASTELLANA;OPERATIVO;;CALLE;JUAN BRAVO;16;11019596;
4738110;SITUADO_APARCABICICLETAS - ESTACION CERCANIAS EL POZO;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;;CALLE;PUERTO DE BALBARAN;10;20126524;
4740430;SITUADO_ APARCABICICLETAS - AVENIDA DEL PARQUE DE PALOMERAS BAJAS, 10;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;31/01/2018;AVENIDA;PARQUE DE PALOMERAS BAJAS;10;20080274;
4740793;SITUADO APARCABICICLETAS - FRENTE AL AYUNTAMIENTO DE MADRID;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;MONTALBAN;4;11012783;
4740917;SITUADO APARCABICICLETAS - CENTRO RUSO DE CIENCIA Y CULTURA. FRENTE AL AYUNTAMIENTO;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;ALCALA;59;11013652;
4741045;SITUADO APARCABICICLETAS - EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;MONTALBAN;3;11012789;
4741424;SITUADO_APARCABICICLETAS - BIBLIOTECA PUBLICA POZO DEL TIO RAIMUNDO;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;13/02/2018;CALLE;VECINOS DEL POZO;9;31049971;
