﻿gis_x;gis_y;fecha_alta;distrito;barrio;calle;calle_buena;num_finca;matricula
442979,0167753770;4476789,7982942900;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL; CALLE DEL PADRE XIFRE;S/N;0205210606
442943,9612198220;4476838,8538498500;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL; CALLE DEL PADRE XIFRE;5;0205210677
443048,6058860000;4476923,3732990000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;POETA CLAUDIO RODRIGUEZ, CALLE, DEL; CALLE DEL POETA CLAUDIO RODRIGUEZ;2;0205210653
442552,9056642660;4476725,8260720700;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;PRADENA DEL RINCON, CALLE, DE; CALLE DE PRADENA DEL RINCON;19;0205210730
442438,7806642660;4476815,9510720700;2017-05-08;05  CHAMARTÍN;05-02 PROSPERIDAD;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;114;0205210731
443265,5179940000;4477298,6167540000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE; CALLE DE PUENTEAREAS;21;0205210721
443162,8466270000;4477140,5584840000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE; CALLE DE PUENTEAREAS;10;0205210682
443063,1799600000;4477073,4473730000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE; CALLE DE PUENTEAREAS;3;0205210658
442681,0132940000;4476902,2807060000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE; CALLE DE QUINTILIANO;13;0205210642
442754,2910720000;4476822,3918170000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE; CALLE DE QUINTILIANO;14;0205210651
443344,5167753770;4477521,1316276300;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE; CALLE DE RAMOS CARRION;11;0205210715
443265,5179940000;4477555,3389770000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE; CALLE DE RAMOS CARRION;5;0205210727
443401,1252800000;4477533,6578250000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE; CALLE DE RAMOS CARRION;15;0205210716
443545,2407110000;4477820,2161410000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;ROBREGORDO, CALLE, DE; CALLE DE ROBREGORDO;3;0205210710
442989,2823915470;4477345,5786963800;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;ROS DE OLANO, CALLE, DE; CALLE DE ROS DE OLANO;5;0205210666
443017,6278864880;4477252,1069362700;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;ROS DE OLANO, CALLE, DE; CALLE DE ROS DE OLANO;12;0205210667
442533,7911970000;4476662,4024810000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN FERNANDO DEL JARAMA, CALLE, DE; CALLE DE SAN FERNANDO DEL JARAMA;3;0205210645
443439,3501087110;4477715,1871831800;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN NAZARIO, CALLE, DE; CALLE DE SAN NAZARIO;6;0205210629
443779,1252800000;4477447,7133810000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANCHEZ BALDERAS, CALLE, DE; CALLE DE SANCHEZ BALDERAS;2;0205210698
443489,8472520000;4477266,6636900000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;33;0205210622
443362,8472520000;4477277,0525790000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;24;0205210722
443682,3428470000;4477288,4328980000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;S/N;0205210624
443650,5167753770;4477254,7982942900;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;S/N;0205210625
443768,3104650000;4477307,3985660000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;46 B;0205210623
443806,5326870000;4477367,4356030000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;S/N;0205210699
443730,0723309330;4477503,1871831800;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;49;0205210702
443164,4068830000;4477471,8945320000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;1;0205210687
443237,0179940000;4477350,1723100000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE; CALLE DE SANTA HORTENSIA;13;0205210689
442472,4015480000;4476752,2309960000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA MARIA DE LA ALAMEDA, CALLE, DE; CALLE DE SANTA MARIA DE LA ALAMEDA;11;0205210646
443426,7389975990;4477390,9094054000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE; CALLE DE SANTA RITA;14;0205210693
443379,1464050070;4477417,4279239200;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE; CALLE DE SANTA RITA;9;0205210726
443030,7389975990;4477212,9711338000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE; CALLE DE ZABALETA;74;0205210668
442845,2245943070;4477038,5184589000;2017-01-01;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE; CALLE DE ZABALETA;26;0205210661
443384,6151610000;4478115,4099410000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ALFONSO XIII, AVENIDA, DE; AVENIDA DE ALFONSO XIII;31;0205310584
442491,9624380000;4477379,5611990000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ANDRES SEGOVIA, PLAZA, DE; PLAZA DE ANDRES SEGOVIA;S/N;0205310529
443116,4056642660;4477991,4094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ATALAYA, CALLE, DE LA; CALLE DE LA ATALAYA;18;0205310592
442635,3466270000;4477180,4103360000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE; CALLE DE CARTAGENA;160;0205310528
442530,7389975990;4477266,9094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE; CALLE DE CARTAGENA;174;0205310601
443176,2575161180;4478180,1316276300;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CASTREJON, CALLE, DE; CALLE DE CASTREJON;3;0205310589
442982,9112130000;4477963,4898750000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CHARCA VERDE, CALLE, DE LA; CALLE DE LA CHARCA VERDE;9;0205310595
443001,4112130000;4478053,3972820000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, CALLE, DE; CALLE DE CLAVILEÑO;5;0205310596
442594,5778790000;4477959,0639490000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL; CALLE DEL DOCTOR MARCO CORERA;5;0205310550
442588,3223309330;4477854,5760720700;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL; CALLE DEL DOCTOR MARCO CORERA;1;0205310549
443487,4258960000;4477986,3272520000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE; CALLE DE EMILIO MARIO;14;0205310585
442725,4056642660;4477621,4649609600;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE; CALLE DE EUGENIO SALAZAR;45;0205310558
442994,6291050000;4477648,3389770000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE; CALLE DE FERNANDEZ DE OVIEDO;22;0205310536
443039,2142683050;4477528,3442898100;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE; CALLE DE FERNANDEZ DE OVIEDO;10;0205310574
443286,6334350000;4478105,0639490000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE; CALLE DE GABRIEL Y GALAN;17;0205310582
442721,4624380000;4477491,6167540000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE; CALLE DE GARCIA LUNA;9;0205310563
442954,9889975990;4477541,0760720700;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE; CALLE DE GARCIA LUNA;30;0205310565
442635,8651460000;4477262,1510770000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL; CALLE DEL GENERAL ZABALA;25;0205310572
443222,8556570000;4478147,1195040000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE; CALLE DE GUERRERO Y MENDOZA;61;0205310588
443272,4056642660;4478178,9927387400;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE; CALLE DE GUSTAVO FERNANDEZ BALBUENA;31;0205310599
443308,4889975990;4478015,0760720700;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE; CALLE DE GUSTAVO FERNANDEZ BALBUENA;19;0205310581
443130,0179940000;4477755,5611990000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE; CALLE DE JAVIER FERRERO;8 B;0205310538
442531,1556642660;4477124,4094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JOSEP PLA, CALLE, DE; CALLE DE JOSEP PLA;4;0205310548
443462,6296000000;4478102,7716960000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LA PEDRIZA, CALLE, DE; CALLE DE LA PEDRIZA;6;0205310586
442997,4889975990;4477424,4094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LOPEZ DE HOYOS, CALLE, DE; CALLE DE LOPEZ DE HOYOS;109;0205310600
443230,0223240000;4478000,1195040000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LUIS LARRAINZA, CALLE, DE; CALLE DE LUIS LARRAINZA;38;0205310591
442698,3883640000;4477308,6723100000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LUIS VIVES, CALLE, DE; CALLE DE LUIS VIVES;14;0205310573
442937,9068830000;4477451,0611990000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MALCAMPO, CALLE, DE; CALLE DE MALCAMPO;22;0205310566
442779,2402160000;4477381,2278660000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MALCAMPO, CALLE, DE; CALLE DE MALCAMPO;6;0205310546
442658,1661420000;4477673,5241620000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE; CALLE DE MANTUANO;49;0205310559
442821,1846600000;4477336,1167540000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE; CALLE DE MANTUANO;3;0205310553
442750,9889975990;4477452,7427387400;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE; CALLE DE MANTUANO;19;0205310568
442803,5723309330;4478001,9094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE; CALLE DE MARCENADO;S/N;0205310533
442837,9112130000;4477884,6195040000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE; CALLE DE MARCENADO;50;0205310602
442878,2945531550;4477674,6316276300;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE; CALLE DE MARCENADO;31;0205310556
442908,5365120000;4477551,3389770000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE; CALLE DE MARCENADO;19;0205310564
442814,9889975990;4477465,3260720700;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MATILDE DIEZ, CALLE, DE; CALLE DE MATILDE DIEZ;1;0205310567
443337,5778790000;4478126,4528380000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MOSTOLES, CALLE, DE; CALLE DE MOSTOLES;16;0205310583
443021,1334350000;4477892,3972820000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NAVALAFUENTE, CALLE, DE; CALLE DE NAVALAFUENTE;1;0205310594
443159,5778790000;4477899,1195040000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NAVALAFUENTE, CALLE, DE; CALLE DE NAVALAFUENTE;21;0205310593
443043,4068830000;4477623,1167540000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE; CALLE DE NIEREMBERG;13;0205310575
442959,7402160000;4477722,6167540000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE; CALLE DE NIEREMBERG;23;0205310578
443090,5735490000;4477592,6723100000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE; CALLE DE NIEREMBERG;6;0205310576
443579,5167753770;4478012,8538498500;2017-05-18;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PADRE CLARET, CALLE, DEL; CALLE DEL PADRE CLARET;S/N;0205310547
443186,7587340000;4477586,0797170000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PANTOJA, CALLE, DE; CALLE DE PANTOJA;1;0205310577
442637,4994750000;4477385,0426800000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PECHUAN, CALLE, DE; CALLE DE PECHUAN;15;0205310570
443517,3518220000;4478115,2716960000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PEÑOTA, CALLE, DE LA; CALLE DE LA PEÑOTA;14;0205310587
443345,9904660000;4477938,9442230000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE; CALLE DE PRADILLO;66;0205310543
442707,9809570000;4477768,7093470000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE; CALLE DE PRADILLO;7 A;0205310555
442853,7389975990;4477772,6594054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE; CALLE DE PRADILLO;20;0205310534
442966,7389975990;4477790,4927387400;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE; CALLE DE PRADILLO;30;0205310539
443052,2445460000;4477820,5083930000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE; CALLE DE PRADILLO;33;0205310540
443255,9112130000;4477896,3417270000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE; CALLE DE PRADILLO;56;0205310542
442552,9112130000;4478019,1195040000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;S/N;0205310552
442546,1889900000;4477946,2306160000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;206;0205310551
442520,7957720000;4477679,0611990000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;154;0205310531
442508,4068830000;4477545,1723100000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;S/N;0205310530
442479,4889975990;4477231,9094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;134;0205310527
442466,0306642660;4477076,3260720700;2020-12-17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL; CALLE DEL PRINCIPE DE VERGARA;126;0205311154
442631,3223309330;4478095,9094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE; AVENIDA DE RAMON Y CAJAL;S/N;0205310532
442881,3186200000;4478093,2676530000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE; AVENIDA DE RAMON Y CAJAL;4;0205310597
442990,7445460000;4478127,3972820000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE; AVENIDA DE RAMON Y CAJAL;18;0205310598
443136,6889900000;4478093,9528380000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;REDRUEÑA, CALLE, DE; CALLE DE REDRUEÑA;S/N;0205310590
442701,3556570000;4477840,3972820000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SAN ERNESTO, CALLE, DE; CALLE DE SAN ERNESTO;10;0205310554
443390,8330590000;4477844,4442230000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE; CALLE DE SANCHEZ PACHECO;94;0205310544
442627,5723309330;4477569,2427387400;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE; CALLE DE SANCHEZ PACHECO;16;0205310535
442837,9624380000;4477604,2278660000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE; CALLE DE SANCHEZ PACHECO;48;0205310557
443089,5798487520;4477683,2846720400;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE; CALLE DE SANCHEZ PACHECO;61;0205310537
443208,8223309330;4477726,5760720700;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE; CALLE DE SANCHEZ PACHECO;80;0205310545
443286,1293550000;4477788,7220010000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE; CALLE DE SANCHEZ PACHECO;83;0205310579
443186,6278864880;4477829,2427387400;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SATURNINO CALLEJA, CALLE, DE; CALLE DE SATURNINO CALLEJA;22;0205310541
443304,7019605620;4477702,9094054000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SATURNINO CALLEJA, CALLE, DE; CALLE DE SATURNINO CALLEJA;2;0205310580
442592,1846600000;4477460,5611990000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SUERO DE QUIÑONES, CALLE, DE; CALLE DE SUERO DE QUIÑONES;19;0205310571
442560,0735490000;4477574,5611990000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SUERO DE QUIÑONES, CALLE, DE; CALLE DE SUERO DE QUIÑONES;34;0205310562
442580,4068830000;4477772,9500880000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;VINAROZ, CALLE, DE; CALLE DE VINAROZ;31;0205310560
442609,0179940000;4477646,6167540000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;VINAROZ, CALLE, DE; CALLE DE VINAROZ;23;0205310561
442706,8328090000;4477399,3760140000;2017-01-01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;VINAROZ, CALLE, DE; CALLE DE VINAROZ;7;0205310569
441727,5167753770;4478904,4649609600;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALBERTO ALCOCER, AVENIDA, DE; AVENIDA DE ALBERTO ALCOCER;8;0205410362
442018,7571560000;4478875,9726780000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALBERTO ALCOCER, AVENIDA, DE; AVENIDA DE ALBERTO ALCOCER;28;0205410736
443403,1892350000;4478234,8358670000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE; AVENIDA DE ALFONSO XIII;47;0205410761
443439,6825153050;4478334,7534206200;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE; AVENIDA DE ALFONSO XIII;60;0205410835
443441,6935600000;4478835,1719550000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE; AVENIDA DE ALFONSO XIII;124;0205410830
443423,2822074760;4478636,2057017000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE; AVENIDA DE ALFONSO XIII;93;0205410759
443428,9947910000;4478390,7803110000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE; AVENIDA DE ALFONSO XIII;67;0205410760
443568,7450310000;4478453,1911230000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALHELIES, AVENIDA, DE LOS; AVENIDA DE LOS ALHELIES;12;0205410837
443379,9612198220;4478366,4649609600;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ANGEL DE DIEGO ROLDAN, CALLE, DE; CALLE DE ANGEL DE DIEGO ROLDAN;6;0205410843
443507,8561420000;4478724,3300120000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ASTER, AVENIDA, DEL; AVENIDA DEL ASTER;43;0205410853
443586,4427013030;4478633,2180473800;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ASTER, AVENIDA, DEL; AVENIDA DEL ASTER;17;0205410756
442521,2488760000;4478711,3444770000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;BOLIVIA, CALLE, DE; CALLE DE BOLIVIA;18;0205410793
442518,4754280000;4478811,2361110000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;BOLIVIA, CALLE, DE; CALLE DE BOLIVIA;26;0205410794
443237,0266540000;4478421,6222540000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CALAS, CALLE, DE LAS; CALLE DE LAS CALAS;4;0205410844
441543,4284913070;4478282,5146146500;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;142;0205410356
441501,3740575940;4478297,7033767300;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;S/N;0205410357
441479,0366928290;4478302,2170897100;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;S/N;0205410358
441495,4881086230;4478503,6230890600;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;146;0205410359
441511,3132450000;4478687,8947800000;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;158;0205410363
441521,2945531550;4478810,0945905900;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;S/N;0205410364
441521,2204790810;4478602,1686646600;2014-07-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;152;0205410368
443589,0184890000;4478255,8828070000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CEREZOS, PASEO, DE LOS; PASEO DE LOS CEREZOS;3;0205410758
443636,2450310000;4478390,5244560000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CEREZOS, PASEO, DE LOS; PASEO DE LOS CEREZOS;31;0205410757
443642,5783640000;4478525,9411230000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CEREZOS, PASEO, DE LOS; PASEO DE LOS CEREZOS;S/N;0205410863
442702,6377650000;4478786,4555880000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE; CALLE DE CHILE;17;0205410811
442696,0167753770;4478665,6316276300;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE; CALLE DE CHILE;20;0205410809
442680,1278864880;4478509,8538498500;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE; CALLE DE CHILE;2;0205410807
442672,9056642660;4478568,0760720700;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE; CALLE DE CHILE;8;0205410808
442298,7528060000;4478566,8866090000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COCHABAMBA, CALLE, DE; CALLE DE COCHABAMBA;15;0205410783
442375,5030110000;4478583,3808040000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COCHABAMBA, CALLE, DE; CALLE DE COCHABAMBA;16;0205410787
442719,7488760000;4478721,0111430000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE; CALLE DE COLOMBIA;13;0205410746
442628,1655430000;4478725,1222540000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE; CALLE DE COLOMBIA;7;0205410745
443244,9710980000;4478763,5666990000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE; CALLE DE COLOMBIA;57;0205410828
443111,2488760000;4478700,7889210000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE; CALLE DE COLOMBIA;49;0205410826
442930,3501087110;4478704,4649609600;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE; CALLE DE COLOMBIA;31;0205410814
443295,4157830000;4478823,6997330000;2017-01-01;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE; CALLE DE COLOMBIA;52;0205410829
